brand,fact_type,route_policy,risk_level,client_safe_text,manager_display_text,manager_check_text,source_title,freshness_status,valid_until,freshness_check_date,fact_id
unpk,discount,bot_answer_self_for_pilot,low,УНПК: скидка постоянным участникам ЛВШ не применяется к продукту «регулярные курсы».,УНПК: скидка постоянным участникам ЛВШ не применяется к продукту «регулярные курсы».,УНПК: скидка постоянным участникам ЛВШ не применяется к продукту «регулярные курсы».,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_loyal_customers_lvsh_only_not_applies_to_2:2fdd1a20d0
unpk,discount,bot_answer_self_for_pilot,low,УНПК: скидка постоянным участникам ЛВШ не применяется к продукту «интенсивы».,УНПК: скидка постоянным участникам ЛВШ не применяется к продукту «интенсивы».,УНПК: скидка постоянным участникам ЛВШ не применяется к продукту «интенсивы».,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_loyal_customers_lvsh_only_not_applies_to_3:bdc1eb850b
unpk,discount,bot_answer_self_for_pilot,low,УНПК: скидка постоянным участникам ЛВШ не применяется к продукту «индивидуальные».,УНПК: скидка постоянным участникам ЛВШ не применяется к продукту «индивидуальные».,УНПК: скидка постоянным участникам ЛВШ не применяется к продукту «индивидуальные».,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_loyal_customers_lvsh_only_not_applies_to_4:bed68cf1df
unpk,discount,bot_answer_self_for_pilot,low,УНПК: скидка постоянным участникам ЛВШ — 10%; условие: после 2 смен ЛВШ.,УНПК: скидка постоянным участникам ЛВШ — 10%; условие: после 2 смен ЛВШ.,УНПК: скидка постоянным участникам ЛВШ — 10%; условие: после 2 смен ЛВШ.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_loyal_customers_lvsh_only_tiers_pct_10:4cee75af0a
unpk,discount,bot_answer_self_for_pilot,low,УНПК: скидка постоянным участникам ЛВШ — 15%; условие: после 3-4 смен ЛВШ.,УНПК: скидка постоянным участникам ЛВШ — 15%; условие: после 3-4 смен ЛВШ.,УНПК: скидка постоянным участникам ЛВШ — 15%; условие: после 3-4 смен ЛВШ.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_loyal_customers_lvsh_only_tiers_pct_15:9060091536
unpk,discount,bot_answer_self_for_pilot,low,УНПК: скидка постоянным участникам ЛВШ — 20%; условие: после 5 смен ЛВШ.,УНПК: скидка постоянным участникам ЛВШ — 20%; условие: после 5 смен ЛВШ.,УНПК: скидка постоянным участникам ЛВШ — 20%; условие: после 5 смен ЛВШ.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_loyal_customers_lvsh_only_tiers_pct_20:c864a7bb5b
unpk,discount,bot_answer_self_for_pilot,low,УНПК: скидка постоянным участникам ЛВШ — 30%; условие: после 6 и более смен ЛВШ.,УНПК: скидка постоянным участникам ЛВШ — 30%; условие: после 6 и более смен ЛВШ.,УНПК: скидка постоянным участникам ЛВШ — 30%; условие: после 6 и более смен ЛВШ.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_loyal_customers_lvsh_only_tiers_pct_30:c1fba85a61
unpk,discount,bot_answer_self_for_pilot,low,УНПК: скидка постоянным участникам ЛВШ — 5%; условие: после 1 посещённой смены ЛВШ.,УНПК: скидка постоянным участникам ЛВШ — 5%; условие: после 1 посещённой смены ЛВШ.,УНПК: скидка постоянным участникам ЛВШ — 5%; условие: после 1 посещённой смены ЛВШ.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_loyal_customers_lvsh_only_tiers_pct_5:6ec9cb956e
unpk,discount,bot_answer_self_for_pilot,low,"УНПК: скидка, для сотрудников МФТИ — сотрудникам МФТИ при предъявлении подтверждающего документа с места работы.","УНПК: скидка, для сотрудников МФТИ — сотрудникам МФТИ при предъявлении подтверждающего документа с места работы.","УНПК: скидка, для сотрудников МФТИ — сотрудникам МФТИ при предъявлении подтверждающего документа с места работы.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_mfti_employees_condition_client_text:d157b7b1f7
unpk,discount,bot_answer_self_for_pilot,low,УНПК: для сотрудников МФТИ действует скидка 10%; другие значения перед ответом нужно проверить у ответственного менеджера.,УНПК: для сотрудников МФТИ действует скидка 10%; другие значения перед ответом нужно проверить у ответственного менеджера.,УНПК: для сотрудников МФТИ действует скидка 10%; другие значения перед ответом нужно проверить у ответственного менеджера.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_mfti_employees_note:c47056e469
unpk,discount,bot_answer_self_for_pilot,low,УНПК: для сотрудников МФТИ действует скидка 10%.,УНПК: для сотрудников МФТИ действует скидка 10%.,УНПК: для сотрудников МФТИ действует скидка 10%.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_mfti_employees_pct:60bbed7c15
unpk,discount,bot_answer_self_for_pilot,low,УНПК: при помесячной оплате действует скидка при оплате обучения сразу за семестр (вместо помесячной оплаты).,УНПК: при помесячной оплате действует скидка при оплате обучения сразу за семестр (вместо помесячной оплаты).,УНПК: при помесячной оплате действует скидка при оплате обучения сразу за семестр (вместо помесячной оплаты).,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_monthly_payment_condition_client_text:5e65cda5fb
unpk,discount,bot_answer_self_for_pilot,low,УНПК: при помесячной оплате действует скидка 10%.,УНПК: при помесячной оплате действует скидка 10%.,УНПК: при помесячной оплате действует скидка 10%.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_monthly_payment_pct:1222947116
unpk,discount,bot_answer_self_for_pilot,low,УНПК: скидка — детям из многодетной семьи при предъявлении удостоверения многодетной семьи (даже если из семьи учится только один ребёнок).,УНПК: скидка — детям из многодетной семьи при предъявлении удостоверения многодетной семьи (даже если из семьи учится только один ребёнок).,УНПК: скидка — детям из многодетной семьи при предъявлении удостоверения многодетной семьи (даже если из семьи учится только один ребёнок).,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_multichild_condition_client_text:e927da34d7
unpk,discount,bot_answer_self_for_pilot,low,"УНПК: скидка для многодетных семей действует по статусу семьи, а не по количеству детей на оплате; условие: подтвердить статус многодетной семьи. Скидки не суммируются, применяется наибольшая доступная скидка.","УНПК: скидка для многодетных семей действует по статусу семьи, а не по количеству детей на оплате; условие: подтвердить статус многодетной семьи. Скидки не суммируются, применяется наибольшая доступная скидка.","УНПК: скидка для многодетных семей действует по статусу семьи, а не по количеству детей на оплате; условие: подтвердить статус многодетной семьи. Скидки не суммируются, применяется наибольшая доступная скидка.",facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_multichild_note:86bc11fee2
unpk,discount,bot_answer_self_for_pilot,low,УНПК: скидка для многодетных семей — 10%; условие: подтвердить статус многодетной семьи.,УНПК: скидка для многодетных семей — 10%; условие: подтвердить статус многодетной семьи.,УНПК: скидка для многодетных семей — 10%; условие: подтвердить статус многодетной семьи.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_multichild_pct:5a1ebb791f
unpk,discount,bot_answer_self_for_pilot,low,УНПК: по программе «приведи друга» кэшбэк 5 000 ₽; условие: после завершения смены другом.,УНПК: по программе «приведи друга» кэшбэк 5 000 ₽; условие: после завершения смены другом.,УНПК: по программе «приведи друга» кэшбэк 5 000 ₽; условие: после завершения смены другом.,facts_for_bot_UNPK.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-20,fact:v3:unpk:discounts_refer_a_friend_camp_advanced_tariff_cashback:c2412e822d
