schema_version,run_index,provider_mode,dialog_id,active_brand,priority_note,message_count,target_message_id,target_date,current_client_message,previous_context,snapshot_run_id,selected_chunk_count,manager_patterns_count,knowledge_snippets,required_fact_keys,freshness_blocks,facts_fresh,used_kb_context,message_type,broad_group,topic_id,confidence_theme,confidence_group,alternative_themes,risk_level,route,draft_text,manager_checklist,missing_facts,context_warnings,safety_flags,forbidden_promises_detected,context_used,manager_followup_required,manager_followup_deadline,error
telegram_stage6_kb_eval_v1,11,codex,foton_smoke_11,foton,high_risk_text_marker,2,foton_smoke_11:client,2026-05-18T10:01:00+03:00,"Хочу вернуть деньги за курс — ребёнок занимается уже два месяца, но прогресса нет.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""bot policy / approved phrases / theme 11 contract / foton: Договор пришлёт менеджер в ближайшие дни на email. Подскажите email."", ""bot policy / approved phrases / theme 12 certificate / foton: Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше."", ""licenses / client safe summary: Фотон: licenses , client safe summary — У нас есть лицензия на образовательную деятельность.."", ""discounts / active student to summer camp: Фотон: скидка — 7% действующим ученикам курсов Фотон на любой летний лагерь."", ""matkap / client safe text / when asked: Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете."", ""installment / client safe text / when asked: У нас есть рассрочка через Т-Банк — до 500 000 ₽, до 36 месяцев. Подписание онлайн за 1-2 минуты по СМС. Также «Долями» — 4 равными частями без процентов (подходит для коротких программ). Подскажите курс — менеджер пришлёт ссылку на оформление.""]","[""documents.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""documents.current"", ""fact_type"": ""documents"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not cite exact document, refund, tax, or legal terms without a fresh verified document source.""}]",False,True,question,commercial,theme:009_refund,0.96,0.95,"[""theme:019b_negative_feedback"", ""theme:032_student_progress_inquiry""]",high,manager_only,"Здравствуйте! Понимаю ваше беспокойство. Давайте разберёмся в ситуации и проверим данные по обучению ребёнка: посещаемость, выполненные задания и обратную связь по прогрессу. Подскажите, пожалуйста, ФИО ребёнка, курс и удобный номер для связи. После проверки менеджер сориентирует вас по возможным дальнейшим шагам.","[""Проверить актуальные условия возврата по договору Фотон"", ""Проверить посещаемость, домашние задания и обратную связь преподавателя"", ""Не обещать возврат до проверки договора и фактов"", ""При необходимости подключить академического куратора или руководителя"", ""Высокорисковая тема: не отправлять клиенту без ручной проверки."", ""Исходное сообщение клиента содержит высокорисковую тему: проверить вручную.""]","[""актуальные условия возврата"", ""номер договора"", ""ФИО ребёнка"", ""курс или группа"", ""данные по посещаемости"", ""данные по прогрессу и домашним заданиям""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send"", ""high_risk_manager_only"", ""high_risk_input_manager_only"", ""baseline_high_risk_preserved""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets""]",True,2026-05-19,
telegram_stage6_kb_eval_v1,12,codex,foton_smoke_12,foton,,2,foton_smoke_12:client,2026-05-18T10:01:00+03:00,"Преподаватель плохо ведёт занятия, мой ребёнок ничего не понимает. Это безобразие!","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""individual lessons foton / format: Фотон: индивидуальные занятия — Только онлайн, 1-на-1."", ""academic year 2026 27 / daily hours: Фотон: учебный год 2026/27, длительность занятия — 2 ак.ч."", ""individual lessons foton / prices / lesson 45min: Фотон: индивидуальные занятия, занятие 45 минут — 3 900 ₽."", ""individual lessons foton / prices / package 5 sessions: Фотон: индивидуальные занятия, пакет 5 занятий — 23 000 ₽."", ""individual lessons foton / prices / session 90min: Фотон: индивидуальные занятия, занятие 90 минут — 6 900 ₽."", ""intensives 2026 / oge foton / format: Фотон: интенсивы 2026 — онлайн, 2 занятия/нед после 18:00.""]",[],"[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""schedule.current"", ""fact_type"": ""schedule"", ""reason"": ""schedule_source_not_ready"", ""safe_instruction"": ""Do not name exact group time or lesson date. Use the schedule-safe template and ask manager to follow up.""}]",False,True,question,service_quality,theme:019b_negative_feedback,0.95,0.96,"[""theme:017_teacher_method""]",high,manager_only,"Здравствуйте! Мне очень жаль, что у вас сложилось такое впечатление. Пожалуйста, напишите имя ученика, курс или группу и что именно вызывает сложности: темп, объяснения, домашние задания или обратная связь с преподавателем. Мы разберём ситуацию и вернёмся к вам с дальнейшими шагами.","[""Проверить ученика, группу и преподавателя перед ответом."", ""Уточнить факты по занятиям: посещаемость, домашние задания, комментарии преподавателя, предыдущие обращения."", ""Не обещать замену преподавателя, возврат или компенсацию без согласования."", ""Высокорисковая тема: не отправлять клиенту без ручной проверки.""]","[""имя ученика"", ""курс или группа"", ""преподаватель"", ""конкретные даты или занятия, по которым есть претензия"", ""история обращений клиента""]","[""facts_missing""]","[""manager_approval_required"", ""no_auto_send"", ""high_risk_manager_only""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets""]",True,2026-05-19T18:45:35.057826+00:00,
telegram_stage6_kb_eval_v1,13,codex,foton_smoke_13,foton,high_risk_text_marker,2,foton_smoke_13:client,2026-05-18T10:01:00+03:00,Если результата не будет — буду обращаться в Роспотребнадзор и подавать в суд!,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""matkap / client safe text / when regional: К сожалению, региональный маткапитал не принимаем — только федеральный. Если у вас федеральный — менеджер подскажет порядок оформления."", ""bot policy / approved phrases / theme 17 teachers / foton: Преподаватели — из МФТИ, МГУ, ВШЭ, МГТУ им. Баумана, МИФИ. Эксперты ЕГЭ, члены жюри олимпиад. Если ребёнку не подойдёт педагог — переведём в другую группу."", ""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7."", ""lvsh mendeleevo 2026 / accommodation / meals per day: Фотон: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: Фотон: ЛВШ Менделеево — да."", ""contacts foton / telegram: Фотон: контакты — @unpkmfti.""]",[],[],False,True,non_question,legal,theme:029_legal_question,0.9,0.95,"[""theme:019b_negative_feedback"", ""service:S4_status_request""]",high,manager_only,"Здравствуйте! Понимаю, что ситуация для вас серьезная. Давайте зафиксируем обращение и разберем его по фактам: уточните, пожалуйста, какой именно результат вы ожидаете и по какому вопросу ранее обращались. Я передам информацию ответственному сотруднику, чтобы вам дали предметный ответ по ситуации.","[""Проверить историю обращения клиента и суть претензии."", ""Не обещать решение, компенсацию, возврат или сроки без подтверждения."", ""При необходимости передать руководителю или ответственному за претензии."", ""Проверить договор, оплату и предыдущие обещания менеджеров перед ответом."", ""Высокорисковая тема: не отправлять клиенту без ручной проверки."", ""Исходное сообщение клиента содержит высокорисковую тему: проверить вручную.""]","[""суть претензии"", ""какой результат ожидает клиент"", ""номер договора или заявки"", ""история предыдущих обращений"", ""были ли обещаны конкретные сроки или действия""]","[""Нет найденного AMO/Tallanto-контекста по клиенту."", ""Сообщение содержит юридическую эскалацию, нужен ручной контроль менеджера.""]","[""manager_approval_required"", ""no_auto_send"", ""high_risk_manager_only"", ""message_type_non_question"", ""high_risk_input_manager_only"", ""baseline_high_risk_preserved""]",[],"[""recent_messages"", ""rop_policy"", ""active_brand"", ""knowledge_snippets""]",True,2026-05-18,
telegram_stage6_kb_eval_v1,14,codex,foton_smoke_14,foton,,2,foton_smoke_14:client,2026-05-18T10:01:00+03:00,"Гарантируете, что ребёнок сдаст ЕГЭ на 90+? Иначе зачем платить?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7."", ""lvsh mendeleevo 2026 / accommodation / meals per day: Фотон: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: Фотон: ЛВШ Менделеево — да."", ""contacts foton / telegram: Фотон: контакты — @unpkmfti."", ""discounts / loyal customers camps / pct 20: Фотон: скидка — 20%: 5 смен."", ""intensives 2026 / ege intensive / available in foton: Фотон: интенсивы 2026 — нет.""]",[],[],False,True,question,commercial,theme:016_program,0.78,0.86,"[""theme:001_pricing"", ""theme:019b_negative_feedback""]",medium,manager_only,"Здравствуйте! Понимаю ваш вопрос. Гарантировать конкретный балл на ЕГЭ было бы некорректно: результат зависит не только от курса, но и от стартового уровня, регулярности занятий, выполнения домашних заданий и самостоятельной подготовки. Мы можем сориентировать по программе, формату подготовки и тому, как обычно выстраивается работа для сильного результата. Если хотите, уточните, пожалуйста, класс ребёнка, предмет и текущий уровень — подскажем, какой вариант подготовки в Фотоне может подойти.","[""Не обещать гарантированный балл 90+"", ""Уточнить предмет, класс и текущий уровень ребёнка"", ""Проверить актуальные программы и условия Фотона перед отправкой"", ""Не использовать условия УНПК МФТИ"", ""Высокорисковая тема: не отправлять клиенту без ручной проверки.""]","[""предмет ЕГЭ"", ""класс ученика"", ""текущий уровень подготовки"", ""актуальная программа Фотона под этот запрос""]","[""Нет свежих подтверждённых фактов по конкретной программе и условиям"", ""Исторические ответы менеджеров не использовались как источник фактов""]","[""manager_approval_required"", ""no_auto_send"", ""high_risk_manager_only""]","[""гарантия балла 90+""]","[""recent_messages"", ""rop_policy"", ""knowledge_snippets""]",True,,
telegram_stage6_kb_eval_v1,15,codex,foton_smoke_15,foton,,2,foton_smoke_15:client,2026-05-18T10:01:00+03:00,"А вы и УНПК МФТИ — это одна организация? Подруга говорит, что курсы у вас одинаковые.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""bot policy / approved phrases / theme 17 teachers / foton: Преподаватели — из МФТИ, МГУ, ВШЭ, МГТУ им. Баумана, МИФИ. Эксперты ЕГЭ, члены жюри олимпиад. Если ребёнку не подойдёт педагог — переведём в другую группу."", ""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7."", ""lvsh mendeleevo 2026 / accommodation / meals per day: Фотон: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: Фотон: ЛВШ Менделеево — да."", ""contacts foton / telegram: Фотон: контакты — @unpkmfti."", ""discounts / loyal customers camps / pct 20: Фотон: скидка — 20%: 5 смен.""]",[],[],False,True,question,service,service:S5_general_consultation,0.74,0.82,"[""theme:016_program""]",medium,draft_for_manager,"Здравствуйте! Это отдельные организации, по вашему вопросу сориентируем в рамках текущего учебного центра. Если хотите, подберем подходящую программу и расскажем, чем она отличается по содержанию и формату.","[""Не сравнивать подробно с другим учебным центром без проверенных фактов."", ""Отвечать только в рамках активного учебного центра."", ""При необходимости уточнить, какой курс интересует клиента.""]","[""какой курс или направление клиент хочет сравнить"", ""актуальные подтвержденные отличия программ""]","[""facts_fresh=false"", ""customer_identity_found=false"", ""amo_context_found=false"", ""cross_brand_client_text_forbidden""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""brand_policy"", ""knowledge_snippets""]",True,,
telegram_stage6_kb_eval_v1,16,codex,foton_smoke_16,foton,,2,foton_smoke_16:client,2026-05-18T10:01:00+03:00,"У УНПК многодетным дают 20%, а у вас сколько?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""objection responses / too expensive course / 2: Фотон: too expensive course , 2 — Многодетным 10%."", ""discounts / multichild / rule: Фотон: скидка, правило — 10% многодетным. Применяется как любая другая — не суммируется с другими скидками.."", ""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7."", ""lvsh mendeleevo 2026 / accommodation / meals per day: Фотон: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: Фотон: ЛВШ Менделеево — да."", ""contacts foton / telegram: Фотон: контакты — @unpkmfti.""]",[],[],False,True,question,commercial,theme:005_discounts,0.92,0.95,[],medium,draft_for_manager,"Здравствуйте! По условиям других учебных центров не сориентирую. По Фотону уточню актуальные условия скидки для многодетных семей именно для вашего курса и подскажу, можно ли ее применить.","[""Проверить актуальный размер скидки Фотона для многодетных семей."", ""Проверить, действует ли скидка на выбранный курс/интенсив."", ""Проверить, суммируется ли скидка с другими акциями или льготами."", ""Не подтверждать условия УНПК и не сравнивать бренды в ответе клиенту.""]","[""актуальный размер скидки Фотона для многодетных семей"", ""применимость скидки к конкретному курсу клиента"", ""правило суммирования скидки с другими скидками или акциями""]","[""Вопрос содержит сравнение с УНПК; в клиентском ответе нельзя подтверждать условия другого бренда."", ""В контексте есть подсказка по скидке Фотона, но свежесть факта не подтверждена, поэтому точный процент в draft_text не у""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets"", ""brand_policy""]",True,,
telegram_stage6_kb_eval_v1,17,codex,foton_smoke_17,foton,,2,foton_smoke_17:client,2026-05-18T10:01:00+03:00,В УНПК есть олимпиадная подготовка Физтех. У вас тоже она есть и за сколько?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""lvsh mendeleevo 2026 / pricing 2026 / booking deposit: Фотон: ЛВШ Менделеево — 15 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main full: Фотон: ЛВШ Менделеево — 98 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main min: Фотон: ЛВШ Менделеево — 75 000 ₽."", ""individual lessons foton / prices / lesson 45min: Фотон: индивидуальные занятия, занятие 45 минут — 3 900 ₽."", ""individual lessons foton / prices / package 5 sessions: Фотон: индивидуальные занятия, пакет 5 занятий — 23 000 ₽."", ""individual lessons foton / prices / session 90min: Фотон: индивидуальные занятия, занятие 90 минут — 6 900 ₽.""]","[""prices.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}]",False,True,question,commercial,theme:001_pricing,0.86,0.92,"[""theme:016_program""]",medium,draft_for_manager,"Здравствуйте! Это отдельные организации, по вашему вопросу сориентирую в рамках Фотона. Подскажите, пожалуйста, класс ученика и по какому предмету интересует олимпиадная подготовка? Я уточню актуальные варианты программ и стоимость и вернусь с точной информацией.","[""Проверить, есть ли у Фотона актуальная олимпиадная подготовка по нужному предмету и классу"", ""Проверить свежую стоимость перед ответом"", ""Не консультировать по условиям УНПК МФТИ""]","[""актуальное наличие олимпиадной подготовки в Фотоне"", ""предмет подготовки"", ""класс ученика"", ""актуальная стоимость""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets""]",True,,
telegram_stage6_kb_eval_v1,18,codex,foton_smoke_18,foton,,2,foton_smoke_18:client,2026-05-18T10:01:00+03:00,"Друзья учатся в Фотоне и говорят, что у них есть рассрочка через банк. А вы такой же Фотон?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""objection responses / too expensive course / 5: Фотон: too expensive course , 5 — Можно рассрочка через Т-Банк."", ""installment / client safe text / when asked: У нас есть рассрочка через Т-Банк — до 500 000 ₽, до 36 месяцев. Подписание онлайн за 1-2 минуты по СМС. Также «Долями» — 4 равными частями без процентов (подходит для коротких программ). Подскажите курс — менеджер пришлёт ссылку на оформление."", ""installment / provider: Фотон: рассрочка и оплата — Т-Банк."", ""objection responses / too expensive camp / 3: Фотон: too expensive camp , 3 — Рассрочка Т-Банк."", ""installment / refresh frequency: Фотон: рассрочка и оплата — Условия Т-Банка обновлять минимум раз в квартал."", ""installment / services / dolyami / interest for client: Фотон: рассрочка и оплата — 0.""]",[],[],False,True,question,commercial,theme:006_installment,0.86,0.9,"[""service:S5_general_consultation""]",medium,draft_for_manager,"Здравствуйте! Да, вы написали в учебный центр Фотон. По рассрочке сориентируем: у нас бывают варианты оплаты по частям, но актуальные условия зависят от курса и даты оформления. Подскажите, пожалуйста, какая программа вас интересует — менеджер проверит свежие условия и подскажет подходящий вариант.","[""Проверить актуальные условия рассрочки для Фотона перед отправкой"", ""Уточнить курс или программу клиента"", ""Не указывать банк, сроки и лимиты без свежего подтверждения""]","[""интересующий курс"", ""актуальные условия рассрочки"", ""актуальный банк-партнер или способ оформления""]","[""Условия рассрочки в snapshot использовать только как read-only подсказку; перед отправкой нужны свежие факты""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets"", ""brand_policy""]",True,,
telegram_stage6_kb_eval_v1,19,codex,foton_smoke_19,foton,,2,foton_smoke_19:client,2026-05-18T10:01:00+03:00,Сколько занятий в курсе и какая цена одного занятия?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""individual lessons foton / prices / package 5 sessions: Фотон: индивидуальные занятия, пакет 5 занятий — 23 000 ₽."", ""individual lessons foton / prices / lesson 45min: Фотон: индивидуальные занятия, занятие 45 минут — 3 900 ₽."", ""individual lessons foton / prices / session 90min: Фотон: индивидуальные занятия, занятие 90 минут — 6 900 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / booking deposit: Фотон: ЛВШ Менделеево — 15 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main full: Фотон: ЛВШ Менделеево — 98 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main min: Фотон: ЛВШ Менделеево — 75 000 ₽.""]","[""prices.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}]",False,True,question,commercial,theme:001_pricing,0.86,0.92,"[""theme:016_program""]",medium,draft_for_manager,"Здравствуйте! Подскажите, пожалуйста, какой курс Фотона вы рассматриваете? Количество занятий и стоимость одного занятия зависят от программы и формата, поэтому сначала уточню курс и проверю актуальные условия.","[""Уточнить у клиента конкретный курс или направление."", ""Проверить актуальное количество занятий по выбранному курсу."", ""Проверить актуальную стоимость одного занятия перед ответом."", ""Не использовать устаревшие цены без проверки.""]","[""конкретный курс"", ""формат обучения"", ""актуальное количество занятий"", ""актуальная стоимость одного занятия""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets"", ""brand_policy""]",True,,
telegram_stage6_kb_eval_v1,20,codex,foton_smoke_20,foton,,2,foton_smoke_20:client,2026-05-18T10:01:00+03:00,Возьмите нас на модульный М11 по физике — соседка в прошлом году ходила.,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7."", ""lvsh mendeleevo 2026 / accommodation / meals per day: Фотон: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: Фотон: ЛВШ Менделеево — да."", ""contacts foton / telegram: Фотон: контакты — @unpkmfti."", ""discounts / loyal customers camps / pct 20: Фотон: скидка — 20%: 5 смен."", ""intensives 2026 / ege intensive / available in foton: Фотон: интенсивы 2026 — нет.""]",[],[],False,True,question,commercial,theme:020_enrollment,0.88,0.9,"[""theme:016_program"", ""theme:022_age_level_testing""]",medium,draft_for_manager,"Здравствуйте! По модульному М11 по физике сориентируем в рамках Фотона. Подскажите, пожалуйста, класс ученика и занимались ли раньше по этой программе? После этого проверим актуальные условия и наличие подходящего варианта.","[""Проверить, что М11 по физике актуален для Фотона."", ""Проверить наличие мест и подходящую группу."", ""Уточнить класс и уровень ученика перед обещанием записи.""]","[""актуальность модульного М11 по физике"", ""наличие мест"", ""класс и уровень ученика"", ""условия записи""]","[""Факты не отмечены как свежие, точные условия записи нельзя обещать без проверки.""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""facts_context"", ""knowledge_snippets""]",True,,
telegram_stage6_kb_eval_v1,21,codex,foton_smoke_21,foton,,2,foton_smoke_21:client,2026-05-18T10:01:00+03:00,Кто будет преподавать у моего ребёнка по математике в 7 классе?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""matkap / client safe text / when asked: Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете."", ""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7."", ""lvsh mendeleevo 2026 / accommodation / meals per day: Фотон: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: Фотон: ЛВШ Менделеево — да."", ""contacts foton / telegram: Фотон: контакты — @unpkmfti."", ""discounts / loyal customers camps / pct 20: Фотон: скидка — 20%: 5 смен.""]",[],[],False,True,question,academic,theme:017_teacher_method,0.92,0.9,"[""theme:022_age_level_testing""]",medium,draft_for_manager,"Здравствуйте! Подскажите, пожалуйста, ваш формат обучения или группу, если она уже известна. Я уточню актуального преподавателя по математике для 7 класса и сориентирую вас.","[""Проверить активный бренд: Фотон."", ""Уточнить конкретную программу, формат и группу 7 класса."", ""Проверить актуального преподавателя перед отправкой ответа клиенту.""]","[""конкретная группа или программа"", ""формат обучения"", ""актуальный преподаватель по математике для 7 класса""]","[""fresh_teacher_fact_not_found"", ""rop_policy_topic_id_not_in_allowed_list""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy""]",True,,
telegram_stage6_kb_eval_v1,22,codex,foton_smoke_22,foton,,2,foton_smoke_22:client,2026-05-18T10:01:00+03:00,"В прошлом году вы говорили, что курс стоит 47 250. Это всё ещё актуально на 2026/2027?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7."", ""lvsh mendeleevo 2026 / accommodation / meals per day: Фотон: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: Фотон: ЛВШ Менделеево — да."", ""intensives 2026 / ege intensive / available in foton: Фотон: интенсивы 2026 — нет."", ""intensives 2026 / oge foton / includes / 5: Фотон: интенсивы 2026 — Чат."", ""lvsh mendeleevo 2026 / program / total academic hours: Фотон: ЛВШ Менделеево — 72+.""]",[],[],False,True,question,commercial,theme:001_pricing,0.95,0.96,[],medium,draft_for_manager,"Здравствуйте! Спасибо, что уточнили. Стоимость на 2026/2027 учебный год нужно проверить по актуальным условиям Фотона. Я уточню информацию и сориентирую вас по действующей цене.","[""Проверить актуальную стоимость Фотона на 2026/2027 учебный год"", ""Проверить, к какому курсу относится цена 47 250"", ""Не подтверждать прошлогоднюю цену без свежих данных""]","[""актуальная стоимость на 2026/2027 учебный год"", ""точное название курса"", ""действует ли цена 47 250 для этого клиента или программы""]","[""facts_fresh=false: нет подтвержденной актуальной цены"", ""Исторические ответы менеджеров не считать источником фактов""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""facts_context"", ""knowledge_snippets""]",True,,
telegram_stage6_kb_eval_v1,23,codex,foton_smoke_23,foton,,2,foton_smoke_23:client,2026-05-18T10:01:00+03:00,"Здравствуйте. А что у вас вообще есть? Какие курсы, площадки, форматы?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""licenses / client safe summary: Фотон: licenses , client safe summary — У нас есть лицензия на образовательную деятельность.."", ""installment / client safe text / when asked: У нас есть рассрочка через Т-Банк — до 500 000 ₽, до 36 месяцев. Подписание онлайн за 1-2 минуты по СМС. Также «Долями» — 4 равными частями без процентов (подходит для коротких программ). Подскажите курс — менеджер пришлёт ссылку на оформление."", ""intensives 2026 / oge foton / duration weeks: Фотон: интенсивы 2026 — 7."", ""lvsh mendeleevo 2026 / accommodation / meals per day: Фотон: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: Фотон: ЛВШ Менделеево — да."", ""contacts foton / telegram: Фотон: контакты — @unpkmfti.""]",[],[],False,True,question,education,service:S5_general_consultation,0.74,0.82,"[""theme:016_program"", ""theme:014_format"", ""theme:015_address""]",medium,manager_only,"Здравствуйте! У нас есть разные программы по обучению, форматы и площадки. Чтобы сориентировать вас точнее, подскажите, пожалуйста, для кого ищете курс: возраст или класс ученика, интересующее направление и удобный формат — очно или онлайн? После этого менеджер подберет подходящие варианты и расскажет по площадкам.","[""Проверить актуальный список курсов Фотона"", ""Проверить доступные площадки и форматы по выбранному направлению"", ""Не использовать контакты или условия УНПК МФТИ"", ""Высокорисковая тема: не отправлять клиенту без ручной проверки.""]","[""возраст или класс ученика"", ""интересующее направление"", ""удобный формат обучения"", ""актуальный список курсов и площадок Фотона""]","[""Нет свежего подтвержденного списка курсов, площадок и форматов"", ""Исторические ответы менеджеров не использованы как источник фактов""]","[""manager_approval_required"", ""no_auto_send"", ""high_risk_manager_only""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets""]",True,,
