schema_version,run_index,provider_mode,dialog_id,active_brand,priority_note,message_count,target_message_id,target_date,current_client_message,previous_context,snapshot_run_id,selected_chunk_count,manager_patterns_count,knowledge_snippets,required_fact_keys,freshness_blocks,facts_fresh,used_kb_context,message_type,broad_group,topic_id,confidence_theme,confidence_group,alternative_themes,risk_level,route,draft_text,manager_checklist,missing_facts,context_warnings,safety_flags,forbidden_promises_detected,context_used,manager_followup_required,manager_followup_deadline,error
telegram_stage6_kb_eval_v1,11,codex,unpk_smoke_11,unpk,high_risk_text_marker,2,unpk_smoke_11:client,2026-05-18T10:01:00+03:00,"Прошу вернуть деньги. Курс не подошёл, ребёнок отказывается ходить.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""bot policy / approved phrases / theme 11 contract / unpk: Договор пришлёт менеджер в ближайшие дни на email. Подскажите email."", ""bot policy / approved phrases / theme 12 certificate / unpk: Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше."", ""licenses / client safe summary: УНПК: licenses , client safe summary — У нас есть лицензия на образовательную деятельность.."", ""discounts / active student to summer camp: УНПК: скидка — 7% действующим ученикам курсов УНПК на любой летний лагерь."", ""matkap / client safe text / when asked: Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете."", ""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%.""]","[""documents.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""documents.current"", ""fact_type"": ""documents"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not cite exact document, refund, tax, or legal terms without a fresh verified document source.""}]",False,True,question,commercial,theme:009_refund,0.98,0.94,"[""theme:019b_negative_feedback"", ""theme:029_legal_question""]",high,manager_only,"Здравствуйте! Понимаю ситуацию. Чтобы менеджер проверил условия по вашему договору и возможные варианты решения, подскажите, пожалуйста, ФИО ребёнка, курс и номер договора, если он под рукой. После проверки вам сориентируют по дальнейшим шагам.","[""Проверить актуальные условия договора и правила возврата по УНПК."", ""Не обещать возврат до проверки договора, оплат, посещений и сроков."", ""Уточнить ФИО ребёнка, курс, номер договора, дату оплаты и сколько занятий было посещено."", ""Проверить, есть ли жалоба по качеству обучения и нужна ли передача ответственному менеджеру."", ""Высокорисковая тема: не отправлять клиенту без ручной проверки."", ""Исходное сообщение клиента содержит высокорисковую тему: проверить вручную.""]","[""актуальные условия возврата"", ""номер договора"", ""ФИО ребёнка"", ""курс"", ""дата и сумма оплаты"", ""количество посещённых занятий"", ""основание для расчёта возможного возврата""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send"", ""high_risk_manager_only"", ""high_risk_input_manager_only"", ""baseline_high_risk_preserved""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets"", ""facts_context""]",True,2026-05-19T18:00:00+03:00,
telegram_stage6_kb_eval_v1,12,codex,unpk_smoke_12,unpk,,2,unpk_smoke_12:client,2026-05-18T10:01:00+03:00,"Никто не подходит к телефону, на сообщения отвечают через сутки. Где менеджер?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""matkap / client safe text / when asked: Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете."", ""bot policy / approved phrases / theme 11 contract / unpk: Договор пришлёт менеджер в ближайшие дни на email. Подскажите email."", ""bot policy / approved phrases / theme 12 certificate / unpk: Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше."", ""matkap / required docs / 6: УНПК: материнский капитал — Справка о состоянии лицевого счёта (СФР через Госуслуги)."", ""objection responses / is it bot: УНПК: objection responses , is it bot — Я помощник менеджера, помогу или передам коллеге."", ""intensives 2026 / oge intensive / bot behavior when asked: УНПК: интенсивы 2026 — По интенсиву на ОГЭ менеджер подскажет варианты — свяжется в течение рабочего дня..""]",[],[],False,True,question,service,theme:019b_negative_feedback,0.88,0.9,"[""service:S4_status_request""]",medium,manager_only,"Здравствуйте! Понимаю, что ожидание ответа и невозможность дозвониться — это неприятно. Сейчас передам ваш запрос ответственному менеджеру УНПК и уточню, кто сможет оперативно подключиться. Подскажите, пожалуйста, как удобнее связаться с вами: звонком или сообщением?","[""Проверить, кто ответственный менеджер по диалогу"", ""Проверить пропущенные звонки и непрочитанные сообщения"", ""Уточнить причину задержки ответа"", ""Ответить клиенту лично и закрыть вопрос по дальнейшему контакту"", ""Высокорисковая тема: не отправлять клиенту без ручной проверки.""]","[""ответственный менеджер"", ""причина задержки ответа"", ""удобный клиенту способ связи"", ""текущий статус обращения клиента""]","[""customer_identity_not_found"", ""amo_context_not_found"", ""facts_not_fresh""]","[""manager_approval_required"", ""no_auto_send"", ""high_risk_manager_only""]",[],"[""recent_messages"", ""rop_policy"", ""active_brand"", ""knowledge_snippets""]",True,2026-05-18T21:00:00+03:00,
telegram_stage6_kb_eval_v1,13,codex,unpk_smoke_13,unpk,,2,unpk_smoke_13:client,2026-05-18T10:01:00+03:00,"Если не вернёте деньги, оставлю отзыв на всех агрегаторах и пойду в прокуратуру.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""matkap / client safe text / when regional: К сожалению, региональный маткапитал не принимаем — только федеральный. Если у вас федеральный — менеджер подскажет порядок оформления."", ""bot policy / approved phrases / theme 17 teachers / unpk: Преподаватели — из МФТИ, МГУ, ВШЭ, МГТУ им. Баумана, МИФИ. Эксперты ЕГЭ, члены жюри олимпиад. Если ребёнку не подойдёт педагог — переведём в другую группу."", ""payment options / client safe text / when asked about installment: У нас оплата возможна помесячно, за семестр или за год. При оплате семестром или годом действует скидка. Если нужно растянуть оплату — менеджер подскажет варианты под вашу ситуацию."", ""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%."", ""payment options / available schedules / 2 / semester / discount extra: УНПК: скидка — 10%."", ""payment options / available schedules / 3 / year / discount extra: УНПК: скидка — 14%.""]",[],[],False,True,non_question,commercial,theme:009_refund,0.9,0.92,"[""theme:019b_negative_feedback"", ""theme:029_legal_question""]",high,manager_only,"Здравствуйте. Понимаю, что ситуация неприятная. Зафиксируем обращение по возврату и передадим ответственному менеджеру на проверку договора, оплаты и статуса обучения. После проверки данных вернёмся с ответом по возможным вариантам. Если удобно, пришлите, пожалуйста, ФИО ученика и номер договора или телефон, на который оформлено обучение.","[""Проверить договор, оплату и фактический статус обучения перед ответом"", ""Не обещать возврат до проверки оснований и условий договора"", ""Передать обращение ответственному менеджеру или руководителю из-за угрозы жалобы и прокуратуры"", ""Не обсуждать юридические выводы без подтвержденной позиции компании"", ""Высокорисковая тема: не отправлять клиенту без ручной проверки."", ""Исходное сообщение клиента содержит высокорисковую тему: проверить вручную.""]","[""основание для возврата"", ""статус оплаты"", ""условия договора"", ""статус оказания услуги"", ""ФИО ученика или номер договора""]","[""Нет подтвержденных данных по договору, оплате и статусу оказания услуги"", ""Исторические ответы менеджеров не считать источником фактов""]","[""manager_approval_required"", ""no_auto_send"", ""refund_sensitive"", ""legal_risk"", ""negative_feedback"", ""high_risk_manager_only"", ""message_type_non_question"", ""high_risk_input_manager_only""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets""]",True,2026-05-18,
telegram_stage6_kb_eval_v1,14,codex,unpk_smoke_14,unpk,,2,unpk_smoke_14:client,2026-05-18T10:01:00+03:00,"Гарантируете, что после интенсива ребёнок попадёт на Физтех?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""discounts / refer a friend / camp advanced tariff / condition: УНПК: скидка, программа «приведи друга», условие — после смены."", ""discounts / refer a friend / camp base tariff / condition: УНПК: скидка, программа «приведи друга», условие — после смены."", ""objection responses / too expensive course / 1: УНПК: too expensive course , 1 — 20% на 2-й и последующие предметы."", ""discounts / refer a friend / offline / condition: УНПК: скидка, очно, программа «приведи друга», условие — после 1 семестра друга."", ""discounts / refer a friend / online / condition: УНПК: скидка, онлайн, программа «приведи друга», условие — после 1 семестра друга."", ""prices regular 2026 27 / offline 1 4 class / after 2026 07 01 / year: УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, после 01.07.2026, год — 59 900 ₽.""]",[],[],False,True,question,education,theme:016_program,0.82,0.88,"[""theme:022_age_level_testing"", ""theme:029_legal_question""]",high,manager_only,"Здравствуйте! Гарантировать поступление на Физтех после интенсива мы не можем: результат зависит от текущего уровня подготовки ребёнка, регулярности занятий, самостоятельной работы и требований приёмной кампании. Интенсив помогает системно разобрать ключевые темы, закрыть пробелы и лучше подготовиться к экзаменам или отбору. Напишите, пожалуйста, класс ребёнка и текущий уровень подготовки — сориентируем, какая программа подойдёт и какой план подготовки будет реалистичным.","[""Не обещать гарантированное поступление"", ""Проверить актуальные условия конкретного интенсива"", ""Уточнить класс и текущий уровень ребёнка"", ""Высокорисковая тема: не отправлять клиенту без ручной проверки.""]","[""класс ребёнка"", ""текущий уровень подготовки"", ""какой именно интенсив интересует"", ""актуальные условия программы""]","[""Свежих подтверждённых фактов по конкретному интенсиву нет"", ""Исторические ответы менеджеров не считаются источником фактов""]","[""manager_approval_required"", ""no_auto_send"", ""high_risk_manager_only""]","[""гарантия поступления""]","[""recent_messages"", ""rop_policy"", ""knowledge_snippets""]",True,,
telegram_stage6_kb_eval_v1,15,codex,unpk_smoke_15,unpk,,2,unpk_smoke_15:client,2026-05-18T10:01:00+03:00,"Подруга в Фотоне говорит, у вас одни и те же преподаватели и курсы. Это правда?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""bot policy / approved phrases / theme 17 teachers / unpk: Преподаватели — из МФТИ, МГУ, ВШЭ, МГТУ им. Баумана, МИФИ. Эксперты ЕГЭ, члены жюри олимпиад. Если ребёнку не подойдёт педагог — переведём в другую группу."", ""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%."", ""payment options / available schedules / 2 / semester / discount extra: УНПК: скидка — 10%."", ""payment options / available schedules / 3 / year / discount extra: УНПК: скидка — 14%."", ""intensives 2026 / ege unpk / duration weeks: УНПК: интенсивы 2026 — 8."", ""lvsh mendeleevo 2026 / accommodation / meals per day: УНПК: ЛВШ Менделеево — 5.""]",[],[],False,True,question,education,theme:017_teacher_method,0.86,0.9,"[""theme:016_program""]",medium,draft_for_manager,"Здравствуйте! Это отдельные организации, по вашему вопросу сориентируем в рамках текущего учебного центра. Преподавательский состав и программа зависят от конкретного курса и группы. Напишите, пожалуйста, какой курс или класс вас интересует, и мы уточним актуальную информацию.","[""Не сравнивать бренды и не подтверждать общих преподавателей или курсы без свежих фактов."", ""Сориентировать только по текущему учебному центру."", ""Уточнить у клиента курс, класс или направление.""]","[""конкретный курс или класс клиента"", ""актуальный преподавательский состав по выбранной группе"", ""актуальная программа выбранного курса""]","[""Запрос содержит межбрендовое сравнение; нельзя подтверждать или опровергать совпадение преподавателей и курсов без прове""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""brand_policy"", ""knowledge_snippets""]",True,,
telegram_stage6_kb_eval_v1,16,codex,unpk_smoke_16,unpk,,2,unpk_smoke_16:client,2026-05-18T10:01:00+03:00,А вот в Фотоне рассрочка через Т-Банк за 5 минут оформляется. У вас тоже?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""lvsh mendeleevo 2026 / program / pair duration minutes: УНПК: ЛВШ Менделеево, длительность пары — 110 минут."", ""matkap / required docs / 6: УНПК: материнский капитал — Справка о состоянии лицевого счёта (СФР через Госуслуги)."", ""matkap / client safe text / when asked: Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете."", ""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%."", ""payment options / available schedules / 2 / semester / discount extra: УНПК: скидка — 10%."", ""payment options / available schedules / 3 / year / discount extra: УНПК: скидка — 14%.""]",[],[],False,True,question,commercial,theme:006_installment,0.94,0.96,"[""theme:002_payment_method""]",medium,draft_for_manager,"Здравствуйте! По рассрочке сориентирую в рамках текущего учебного центра: условия и способ оформления нужно проверить по выбранному курсу. Напишите, пожалуйста, какой курс рассматриваете и ФИО ребёнка, менеджер уточнит актуальные варианты оплаты.","[""Проверить актуальные условия рассрочки для УНПК по выбранному курсу"", ""Не сравнивать условия с другим брендом"", ""Не обещать оформление через конкретный банк без подтверждения""]","[""выбранный курс"", ""ФИО ребёнка"", ""актуальный способ оформления рассрочки"", ""банк-партнёр и сроки оформления, если применимо""]","[""Нет свежих подтверждённых фактов по рассрочке УНПК в контексте"", ""Клиент упомянул другой бренд, в ответе нельзя консультировать по нему или сравнивать условия""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets"", ""brand_policy""]",True,,
telegram_stage6_kb_eval_v1,17,codex,unpk_smoke_17,unpk,,2,unpk_smoke_17:client,2026-05-18T10:01:00+03:00,В Фотоне за второй предмет онлайн 30% скидка. У вас тоже 30%?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""intensives 2026 / ege unpk / prices / one subject: УНПК: интенсивы 2026, один предмет — 18 800 ₽."", ""intensives 2026 / ege unpk / prices / two subjects: УНПК: интенсивы 2026, два предмета — 34 400 ₽."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / year: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, год — 69 900 ₽."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / semester: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, семестр — 41 800 ₽."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / product: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, продукт — Олимпиадная подготовка Физтех."", ""lvsh mendeleevo 2026 / pricing 2026 / booking deposit: УНПК: ЛВШ Менделеево — 15 000 ₽.""]","[""prices.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}]",False,True,question,commercial,theme:005_discounts,0.9,0.94,"[""theme:001_pricing""]",medium,draft_for_manager,"Здравствуйте! Это отдельные организации, по вашему вопросу сориентирую в рамках текущего учебного центра. Актуальные условия по скидке на второй предмет в УНПК нужно уточнить, чтобы не дать вам неверную информацию.","[""Проверить актуальные условия скидки на второй онлайн-предмет в УНПК."", ""Не подтверждать 30% без свежего источника."", ""Не сравнивать условия Фотона и УНПК, кроме нейтрального пояснения, что это отдельные организации.""]","[""актуальная скидка на второй онлайн-предмет в УНПК"", ""prices.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets""]",True,,
telegram_stage6_kb_eval_v1,18,codex,unpk_smoke_18,unpk,,2,unpk_smoke_18:client,2026-05-18T10:01:00+03:00,"Можно ли у вас оплатить материнским капиталом? В одном Физтех-центре сказали, что только у них так.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""prices regular 2026 27 / online olympiad phystech 9 and 11 / product: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, продукт — Олимпиадная подготовка Физтех."", ""lvsh mendeleevo 2026 / pricing 2026 / booking deposit: УНПК: ЛВШ Менделеево — 15 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main min: УНПК: ЛВШ Менделеево — 83 800 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main full: УНПК: ЛВШ Менделеево — 120 000 ₽."", ""intensives 2026 / ege unpk / prices / one block: УНПК: интенсивы 2026, один блок — 9 400 ₽."", ""intensives 2026 / ege unpk / prices / one subject: УНПК: интенсивы 2026, один предмет — 18 800 ₽.""]","[""prices.current"", ""documents.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}, {""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""documents.current"", ""fact_type"": ""documents"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not cite exact document, refund, tax, or legal terms without a fresh verified document source.""}]",False,True,question,commercial,theme:007_matkap_payment,0.98,0.96,[],medium,draft_for_manager,"Здравствуйте! По оплате материнским капиталом сориентируем в рамках УНПК. Условия и комплект документов нужно проверить по актуальным правилам, поэтому я уточню информацию у ответственного специалиста и вернусь с подтвержденным ответом. По другим учебным центрам не консультируем: это отдельные организации.","[""Проверить, доступна ли сейчас оплата материнским капиталом в УНПК."", ""Проверить актуальный порядок оформления и список документов."", ""Не сравнивать условия УНПК с другими учебными центрами.""]","[""актуальная возможность оплаты материнским капиталом в УНПК"", ""актуальный порядок оформления"", ""актуальный список документов""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets"", ""facts_context""]",True,,
telegram_stage6_kb_eval_v1,19,codex,unpk_smoke_19,unpk,,2,unpk_smoke_19:client,2026-05-18T10:01:00+03:00,Сколько занятий в учебном году и сколько стоит одно занятие?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""lvsh mendeleevo 2026 / pricing 2026 / booking deposit: УНПК: ЛВШ Менделеево — 15 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main min: УНПК: ЛВШ Менделеево — 83 800 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main full: УНПК: ЛВШ Менделеево — 120 000 ₽."", ""intensives 2026 / ege unpk / prices / one block: УНПК: интенсивы 2026, один блок — 9 400 ₽."", ""intensives 2026 / ege unpk / prices / one subject: УНПК: интенсивы 2026, один предмет — 18 800 ₽."", ""intensives 2026 / ege unpk / prices / two subjects: УНПК: интенсивы 2026, два предмета — 34 400 ₽.""]","[""prices.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}]",False,True,question,commercial,theme:001_pricing,0.9,0.95,"[""theme:013_schedule""]",medium,draft_for_manager,"Здравствуйте! Подскажите, пожалуйста, о какой программе или классе идёт речь? Количество занятий за учебный год и стоимость одного занятия зависят от программы и группы. Я проверю актуальные условия по УНПК и сориентирую вас точно.","[""Уточнить программу/класс или группу клиента"", ""Проверить актуальное количество занятий в учебном году"", ""Проверить актуальную стоимость и корректный расчет стоимости одного занятия"", ""Не отправлять без проверки свежих условий""]","[""программа или класс"", ""точное количество занятий в учебном году"", ""актуальная стоимость обучения"", ""расчет стоимости одного занятия""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets""]",True,,
telegram_stage6_kb_eval_v1,20,codex,unpk_smoke_20,unpk,,2,unpk_smoke_20:client,2026-05-18T10:01:00+03:00,"Хочу записать ребёнка на онлайн-курс по физике, 10 класс.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""prices regular 2026 27 / online olympiad phystech 9 and 11 / year: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, год — 69 900 ₽."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / classes: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, классы — 9 и 11."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / schedule: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, расписание — будни."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / semester: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, семестр — 41 800 ₽."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / product: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, продукт — Олимпиадная подготовка Физтех."", ""matkap / client safe text / when asked: Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете.""]",[],[],False,True,question,education,theme:020_enrollment,0.88,0.92,"[""theme:014_format"", ""theme:016_program"", ""theme:022_age_level_testing""]",medium,draft_for_manager,"Здравствуйте! Да, сориентируем по онлайн-курсу физики для 10 класса в УНПК. Подскажите, пожалуйста, ФИО ребёнка и цель обучения: школьная программа, углублённая физика, подготовка к олимпиадам или экзаменам? После этого проверим подходящие группы и варианты расписания.","[""Проверить, есть ли актуальные онлайн-группы по физике для 10 класса в УНПК"", ""Не обещать место, цену или расписание без проверки"", ""Уточнить цель обучения и уровень ребёнка""]","[""наличие онлайн-курса физики для 10 класса"", ""актуальные группы и расписание"", ""стоимость и условия записи""]","[""Нет свежих подтверждённых фактов по онлайн-курсу физики для 10 класса""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets""]",True,,
telegram_stage6_kb_eval_v1,21,codex,unpk_smoke_21,unpk,,2,unpk_smoke_21:client,2026-05-18T10:01:00+03:00,Записывайте на ЗВШ Менделеево в январе. Какие даты в этом году?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""lvsh mendeleevo 2026 / accommodation / meals per day: УНПК: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: УНПК: ЛВШ Менделеево — да."", ""lvsh mendeleevo 2026 / program / total academic hours: УНПК: ЛВШ Менделеево — 72+."", ""lvsh mendeleevo 2026 / program / group size: УНПК: ЛВШ Менделеево — 12-15."", ""lvsh mendeleevo 2026 / directions / fizmat / subjects / 1: УНПК: ЛВШ Менделеево — физика."", ""lvsh mendeleevo 2026 / directions / it / subjects / 1: УНПК: ЛВШ Менделеево — Python.""]",[],[],False,True,question,learning,theme:026_camp_general,0.84,0.87,"[""theme:020_enrollment"", ""theme:013_schedule""]",medium,draft_for_manager,"Здравствуйте! Уточню актуальные даты ЗВШ в Менделеево и возможность записи. Правильно понимаю, что вас интересует январская смена ближайшего набора? Напишите, пожалуйста, класс ученика, чтобы мы проверили подходящую группу.","[""Проверить актуальные даты ЗВШ Менделеево по УНПК"", ""Уточнить, какой год имеет в виду клиент, так как январь 2026 уже прошел"", ""Проверить наличие набора и мест перед обещанием записи"", ""Не использовать данные по ЛВШ как даты ЗВШ""]","[""актуальные даты ЗВШ Менделеево"", ""год январской смены"", ""наличие набора и мест"", ""класс ученика""]","[""В контексте есть сведения по ЛВШ Менделеево, но нет подтвержденных дат ЗВШ"", ""Январь 2026 на текущую дату уже прошел, нужен ручной контроль года""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""brand_policy"", ""knowledge_snippets""]",True,,
telegram_stage6_kb_eval_v1,22,codex,unpk_smoke_22,unpk,,2,unpk_smoke_22:client,2026-05-18T10:01:00+03:00,Кто из преподавателей сильнее всех в олимпиадной физике? Хочу к лучшему.,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%."", ""payment options / available schedules / 2 / semester / discount extra: УНПК: скидка — 10%."", ""payment options / available schedules / 3 / year / discount extra: УНПК: скидка — 14%."", ""intensives 2026 / ege unpk / duration weeks: УНПК: интенсивы 2026 — 8."", ""lvsh mendeleevo 2026 / accommodation / meals per day: УНПК: ЛВШ Менделеево — 5."", ""contacts unpk / website: УНПК: контакты — kmipt.ru.""]",[],[],False,True,question,academic,theme:017_teacher_method,0.91,0.93,"[""theme:022_age_level_testing""]",medium,draft_for_manager,"Здравствуйте! Понимаю, хочется попасть к сильному преподавателю по олимпиадной физике. В УНПК МФТИ лучше подбирать преподавателя и группу под уровень ученика и цель: класс, опыт олимпиад и желаемые этапы. Напишите, пожалуйста, класс ученика, какие олимпиады уже писали и к чему хотите готовиться — после этого сориентируем по подходящему варианту.","[""Проверить актуальный список преподавателей по олимпиадной физике в УНПК МФТИ."", ""Не называть конкретного преподавателя «лучшим», если нет подтвержденного правила или свежей рекомендации РОПа."", ""Уточнить класс, текущий уровень и олимпиадные цели ученика."", ""Проверить доступные группы и возможность записи к конкретному преподавателю перед обещанием клиенту.""]","[""актуальный список преподавателей по олимпиадной физике"", ""критерии подбора преподавателя"", ""класс ученика"", ""опыт участия в олимпиадах"", ""доступные группы и места""]","[""Нет свежих подтвержденных фактов по конкретным преподавателям."", ""Исторические ответы менеджеров не являются источником фактов.""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""recent_messages"", ""rop_policy"", ""knowledge_snippets""]",True,,
