brand,fact_type,route_policy,risk_level,client_safe_text,manager_display_text,manager_check_text,source_title,freshness_status,valid_until,freshness_check_date,fact_id
foton,discount,bot_answer_self_for_pilot,low,"Фотон: для городского летнего лагеря по программе «приведи друга», расширенный тариф, кэшбэк 5 000 ₽; условие: после завершения смены другом.","Фотон: для городского летнего лагеря по программе «приведи друга», расширенный тариф, кэшбэк 5 000 ₽; условие: после завершения смены другом.","Фотон: для городского летнего лагеря по программе «приведи друга», расширенный тариф, кэшбэк 5 000 ₽; условие: после завершения смены другом.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_discounts_refer_a_friend_advanced:52c36f4bb8
foton,discount,bot_answer_self_for_pilot,low,"Фотон: для городского летнего лагеря по программе «приведи друга», базовый тариф, кэшбэк 3 000 ₽; условие: после завершения смены другом.","Фотон: для городского летнего лагеря по программе «приведи друга», базовый тариф, кэшбэк 3 000 ₽; условие: после завершения смены другом.","Фотон: для городского летнего лагеря по программе «приведи друга», базовый тариф, кэшбэк 3 000 ₽; условие: после завершения смены другом.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_discounts_refer_a_friend_base:26b3b570a7
foton,camp_city,draft_for_manager,low,"Фотон: городской летний лагерь — Очная городская школа, без проживания.","Фотон: городской летний лагерь — Очная городская школа, без проживания.","Фотон: городской летний лагерь — Очная городская школа, без проживания.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_format:e60d3a4050
foton,camp_city,draft_for_manager,low,Фотон: утренний клуб в городском летнем лагере доступен со 2-го дня смены.,Фотон: утренний клуб в городском летнем лагере доступен со 2-го дня смены.,Фотон: утренний клуб в городском летнем лагере доступен со 2-го дня смены.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_free_morning_club_from_day:9a3749eb32
foton,camp_city,draft_for_manager,low,"Фотон: городской летний лагерь, название — Утренний клуб Предлёнка.","Фотон: городской летний лагерь, название — Утренний клуб Предлёнка.","Фотон: городской летний лагерь, название — Утренний клуб Предлёнка.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_free_morning_club_name:6e3fb3cad4
foton,camp_city,draft_for_manager,low,Фотон: городской летний лагерь — 09:45-11:45.,Фотон: городской летний лагерь — 09:45-11:45.,Фотон: городской летний лагерь — 09:45-11:45.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_free_morning_club_time:5a20d00e90
foton,camp_city,draft_for_manager,low,"Фотон: городской летний лагерь — Обед (первое, второе, салат, булочка) + полдник.","Фотон: городской летний лагерь — Обед (первое, второе, салат, булочка) + полдник.","Фотон: городской летний лагерь — Обед (первое, второе, салат, булочка) + полдник.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_meals:54e7828501
foton,deadline,draft_for_manager,low,"Фотон: городской летний лагерь, Москва, даты — 3-14 августа.","Фотон: городской летний лагерь, Москва, даты — 3-14 августа.","Фотон: городской летний лагерь, Москва, даты — 3-14 августа.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_moscow_foton_dates:87d1291b88
foton,camp_city,draft_for_manager,low,"Фотон: городской летний лагерь, Москва — Сретенка или Скорняжный (точный адрес уточняется).","Фотон: городской летний лагерь, Москва — Сретенка или Скорняжный (точный адрес уточняется).","Фотон: городской летний лагерь, Москва — Сретенка или Скорняжный (точный адрес уточняется).",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_moscow_foton_location:8082b8621e
foton,price,bot_answer_self_for_pilot,low,"Фотон: городской летний лагерь, Москва, базовый вариант — 34 300 ₽.","Фотон: городской летний лагерь, Москва, базовый вариант — 34 300 ₽.","Фотон: городской летний лагерь, Москва, базовый вариант — 34 300 ₽.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_moscow_foton_prices_base:007eac865b
foton,price,bot_answer_self_for_pilot,low,"Фотон: городской летний лагерь, Москва, расширенный вариант на полный день — 59 000 ₽.","Фотон: городской летний лагерь, Москва, расширенный вариант на полный день — 59 000 ₽.","Фотон: городской летний лагерь, Москва, расширенный вариант на полный день — 59 000 ₽.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_moscow_foton_prices_plus_full:217cf635c1
foton,price,bot_answer_self_for_pilot,low,"Фотон: городской летний лагерь, Москва, расширенный вариант на полдня — 49 000 ₽.","Фотон: городской летний лагерь, Москва, расширенный вариант на полдня — 49 000 ₽.","Фотон: городской летний лагерь, Москва, расширенный вариант на полдня — 49 000 ₽.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_moscow_foton_prices_plus_half:ed61139fb9
foton,camp_city,draft_for_manager,low,Фотон: городской летний лагерь — ЛВШ выездная — другой продукт.,Фотон: городской летний лагерь — ЛВШ выездная — другой продукт.,Фотон: городской летний лагерь — ЛВШ выездная — другой продукт.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:ls_city_2026_foton_not_to_confuse_with:06194a0f97
foton,contact,draft_for_manager,low,Фотон: контакты — edu@cdpofoton.ru.,Фотон: контакты — edu@cdpofoton.ru.,Фотон: контакты — edu@cdpofoton.ru.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:contacts_foton_email:a841aacae0
foton,contact,draft_for_manager,low,Фотон: контакты — 8 (495) 500-25-88.,Фотон: контакты — 8 (495) 500-25-88.,Фотон: контакты — 8 (495) 500-25-88.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:contacts_foton_phone:5f5b1d33cf
foton,course_parameter,draft_for_manager,low,"Фотон: контакты, расписание — Пн-Вс 10:00-18:00.","Фотон: контакты, расписание — Пн-Вс 10:00-18:00.","Фотон: контакты, расписание — Пн-Вс 10:00-18:00.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:contacts_foton_schedule:82ed707e67
foton,contact,draft_for_manager,low,Фотон: контакты — 8 (800) 550-25-88.,Фотон: контакты — 8 (800) 550-25-88.,Фотон: контакты — 8 (800) 550-25-88.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:contacts_foton_toll_free:c9188d5d4e
foton,contact,draft_for_manager,low,Фотон: контакты — cdpofoton.ru.,Фотон: контакты — cdpofoton.ru.,Фотон: контакты — cdpofoton.ru.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:contacts_foton_website:c60aa67ca9
foton,contact,draft_for_manager,low,Фотон: контакты — +7 925 500 25 88.,Фотон: контакты — +7 925 500 25 88.,Фотон: контакты — +7 925 500 25 88.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:contacts_foton_whatsapp:3c3fb97db4
foton,discount,bot_answer_self_for_pilot,low,Фотон: для действующих учеников этого учебного центра доступна скидка 7% на любой летний лагерь.,Фотон: для действующих учеников этого учебного центра доступна скидка 7% на любой летний лагерь.,Фотон: для действующих учеников этого учебного центра доступна скидка 7% на любой летний лагерь.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_active_student_to_summer_camp:a7561e1ac9
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка для постоянных участников лагерей — 10%, условие: 2 смены.","Фотон: скидка для постоянных участников лагерей — 10%, условие: 2 смены.","Фотон: скидка для постоянных участников лагерей — 10%, условие: 2 смены.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_loyal_customers_camps_pct_10:67416b0039
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка для постоянных участников лагерей — 15%, условие: 3-4 смены.","Фотон: скидка для постоянных участников лагерей — 15%, условие: 3-4 смены.","Фотон: скидка для постоянных участников лагерей — 15%, условие: 3-4 смены.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_loyal_customers_camps_pct_15:2c1c0183b8
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка для постоянных участников лагерей — 20%, условие: 5 смен.","Фотон: скидка для постоянных участников лагерей — 20%, условие: 5 смен.","Фотон: скидка для постоянных участников лагерей — 20%, условие: 5 смен.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_loyal_customers_camps_pct_20:fa7eeb8b47
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка для постоянных участников лагерей — 30%, условие: 6+ смен.","Фотон: скидка для постоянных участников лагерей — 30%, условие: 6+ смен.","Фотон: скидка для постоянных участников лагерей — 30%, условие: 6+ смен.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_loyal_customers_camps_pct_30:6e533539ee
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка для постоянных участников лагерей — 5%, условие: 1 смена посещена.","Фотон: скидка для постоянных участников лагерей — 5%, условие: 1 смена посещена.","Фотон: скидка для постоянных участников лагерей — 5%, условие: 1 смена посещена.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_loyal_customers_camps_pct_5:c9f318b392
foton,discount,bot_answer_self_for_pilot,low,"Фотон: для многодетных семей действует скидка 10%; скидки не суммируются, применяется наибольшая доступная скидка.","Фотон: для многодетных семей действует скидка 10%; скидки не суммируются, применяется наибольшая доступная скидка.","Фотон: для многодетных семей действует скидка 10%; скидки не суммируются, применяется наибольшая доступная скидка.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_multichild_rule:0fb79b67b2
foton,discount,bot_answer_self_for_pilot,low,Фотон: по программе «приведи друга» кэшбэк 5 000 ₽; условие: после завершения смены другом.,Фотон: по программе «приведи друга» кэшбэк 5 000 ₽; условие: после завершения смены другом.,Фотон: по программе «приведи друга» кэшбэк 5 000 ₽; условие: после завершения смены другом.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_refer_a_friend_camp_advanced_tariff_cashback:5e6144745d
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка, программа «приведи друга», условие — после смены.","Фотон: скидка, программа «приведи друга», условие — после смены.","Фотон: скидка, программа «приведи друга», условие — после смены.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_refer_a_friend_camp_advanced_tariff_condition:d6f571f792
foton,discount,bot_answer_self_for_pilot,low,Фотон: по программе «приведи друга» кэшбэк 3 000 ₽; условие: после завершения смены другом.,Фотон: по программе «приведи друга» кэшбэк 3 000 ₽; условие: после завершения смены другом.,Фотон: по программе «приведи друга» кэшбэк 3 000 ₽; условие: после завершения смены другом.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_refer_a_friend_camp_base_tariff_cashback:85c46b08d8
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка, программа «приведи друга», условие — после смены.","Фотон: скидка, программа «приведи друга», условие — после смены.","Фотон: скидка, программа «приведи друга», условие — после смены.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_refer_a_friend_camp_base_tariff_condition:30c0e17a56
foton,discount,bot_answer_self_for_pilot,low,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после 5 занятий друга.,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после 5 занятий друга.,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после 5 занятий друга.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_refer_a_friend_offline_cashback:46a2cac6cb
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка, очно, программа «приведи друга», условие — после 5 занятий друга.","Фотон: скидка, очно, программа «приведи друга», условие — после 5 занятий друга.","Фотон: скидка, очно, программа «приведи друга», условие — после 5 занятий друга.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_refer_a_friend_offline_condition:50f694bf6b
foton,discount,bot_answer_self_for_pilot,low,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после семестра обучения друга.,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после семестра обучения друга.,Фотон: по программе «приведи друга» кэшбэк 10 000 ₽; условие: после семестра обучения друга.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_refer_a_friend_online_cashback:a717a7ba34
foton,discount,bot_answer_self_for_pilot,low,"Фотон: скидка, онлайн, программа «приведи друга», условие — после семестра друга.","Фотон: скидка, онлайн, программа «приведи друга», условие — после семестра друга.","Фотон: скидка, онлайн, программа «приведи друга», условие — после семестра друга.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_refer_a_friend_online_condition:d2d2e48219
foton,discount,bot_answer_self_for_pilot,low,Фотон: при очном обучении скидка на второй предмет составляет 20%.,Фотон: при очном обучении скидка на второй предмет составляет 20%.,Фотон: при очном обучении скидка на второй предмет составляет 20%.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_second_subject_offline:ba7b6cc51b
foton,discount,bot_answer_self_for_pilot,low,Фотон: при онлайн-обучении скидка на второй предмет составляет 30%.,Фотон: при онлайн-обучении скидка на второй предмет составляет 30%.,Фотон: при онлайн-обучении скидка на второй предмет составляет 30%.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_second_subject_online:34af8d80b0
foton,discount,bot_answer_self_for_pilot,low,"Фотон: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.","Фотон: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.","Фотон: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_stacking_rule:2be3881e47
foton,discount,bot_answer_self_for_pilot,low,"Фотон: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.","Фотон: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.","Фотон: если клиенту доступно несколько скидок, они не суммируются; применяется наибольшая доступная скидка.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:discounts_stacking_rule_text:1c7312cbab
foton,program,draft_for_manager,low,"Фотон: индивидуальные занятия — Только онлайн, 1-на-1.","Фотон: индивидуальные занятия — Только онлайн, 1-на-1.","Фотон: индивидуальные занятия — Только онлайн, 1-на-1.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:individual_lessons_foton_format:fb00f5200d
foton,price,bot_answer_self_for_pilot,low,"Фотон: индивидуальные занятия, занятие 45 минут — 3 900 ₽.","Фотон: индивидуальные занятия, занятие 45 минут — 3 900 ₽.","Фотон: индивидуальные занятия, занятие 45 минут — 3 900 ₽.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:individual_lessons_foton_prices_lesson_45min:21e0955d8d
foton,price,bot_answer_self_for_pilot,low,"Фотон: индивидуальные занятия, пакет 5 занятий — 23 000 ₽.","Фотон: индивидуальные занятия, пакет 5 занятий — 23 000 ₽.","Фотон: индивидуальные занятия, пакет 5 занятий — 23 000 ₽.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:individual_lessons_foton_prices_package_5_sessions:47b4347346
foton,price,bot_answer_self_for_pilot,low,"Фотон: индивидуальные занятия, занятие 90 минут — 6 900 ₽.","Фотон: индивидуальные занятия, занятие 90 минут — 6 900 ₽.","Фотон: индивидуальные занятия, занятие 90 минут — 6 900 ₽.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:individual_lessons_foton_prices_session_90min:ffd54df146
foton,installment,bot_answer_self_for_pilot,medium,"У нас есть рассрочка через Т-Банк — до 500 000 ₽, до 36 месяцев. Подписание онлайн за 1-2 минуты по СМС. Также «Долями» — 4 равными частями без процентов (подходит для коротких программ). Подскажите курс — менеджер пришлёт ссылку на оформление.","У нас есть рассрочка через Т-Банк — до 500 000 ₽, до 36 месяцев. Подписание онлайн за 1-2 минуты по СМС. Также «Долями» — 4 равными частями без процентов (подходит для коротких программ). Подскажите курс — менеджер пришлёт ссылку на оформление.","У нас есть рассрочка через Т-Банк — до 500 000 ₽, до 36 месяцев. Подписание онлайн за 1-2 минуты по СМС. Также «Долями» — 4 равными частями без процентов (подходит для коротких программ). Подскажите курс — менеджер пришлёт ссылку на оформление.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:installment_client_safe_text_when_asked:ee8f0c4249
foton,installment,bot_answer_self_for_pilot,medium,Фотон: рассрочка оформляется через Т-Банк; перед ответом клиенту менеджер проверяет актуальные условия.,Фотон: рассрочка оформляется через Т-Банк; перед ответом клиенту менеджер проверяет актуальные условия.,Фотон: рассрочка оформляется через Т-Банк; перед ответом клиенту менеджер проверяет актуальные условия.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:installment_provider:f6eb9a0b89
foton,installment,bot_answer_self_for_pilot,medium,Фотон: условия рассрочки через Т-Банк нужно обновлять и перепроверять минимум раз в квартал.,Фотон: условия рассрочки через Т-Банк нужно обновлять и перепроверять минимум раз в квартал.,Фотон: условия рассрочки через Т-Банк нужно обновлять и перепроверять минимум раз в квартал.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:installment_refresh_frequency:45def12bec
foton,installment,bot_answer_self_for_pilot,medium,"Фотон: сервис «Долями» подходит для коротких программ, например интенсивов и летних школ.","Фотон: сервис «Долями» подходит для коротких программ, например интенсивов и летних школ.","Фотон: сервис «Долями» подходит для коротких программ, например интенсивов и летних школ.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:installment_services_dolyami_best_for:0ac1ef3c4f
foton,installment,bot_answer_self_for_pilot,medium,Фотон: при оплате через «Долями» для клиента указана переплата 0%.,Фотон: при оплате через «Долями» для клиента указана переплата 0%.,Фотон: при оплате через «Долями» для клиента указана переплата 0%.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:installment_services_dolyami_interest_for_client:ac2f4ce476
foton,installment,bot_answer_self_for_pilot,medium,Фотон: сервис «Долями» делит оплату на 4 равные части.,Фотон: сервис «Долями» делит оплату на 4 равные части.,Фотон: сервис «Долями» делит оплату на 4 равные части.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:installment_services_dolyami_parts:5e71ec625d
foton,installment,bot_answer_self_for_pilot,medium,Фотон: предварительное решение по рассрочке обычно занимает 1-2 минуты; перед обещанием срока нужна проверка.,Фотон: предварительное решение по рассрочке обычно занимает 1-2 минуты; перед обещанием срока нужна проверка.,Фотон: предварительное решение по рассрочке обычно занимает 1-2 минуты; перед обещанием срока нужна проверка.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:installment_services_rassrochka_decision_time:ef99978f07
foton,installment,bot_answer_self_for_pilot,medium,Фотон: лимит рассрочки по текущим данным — 500 000.,Фотон: лимит рассрочки по текущим данным — 500 000.,Фотон: лимит рассрочки по текущим данным — 500 000.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:installment_services_rassrochka_limit:e2c76bdf0b
foton,installment,bot_answer_self_for_pilot,medium,"Фотон: рассрочка указана как вариант без переплаты для клиента, но условия нужно проверить перед оформлением.","Фотон: рассрочка указана как вариант без переплаты для клиента, но условия нужно проверить перед оформлением.","Фотон: рассрочка указана как вариант без переплаты для клиента, но условия нужно проверить перед оформлением.",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:installment_services_rassrochka_no_interest_for_client:ac52ec5a79
foton,installment,bot_answer_self_for_pilot,medium,Фотон: подписание документов по рассрочке проходит по СМС.,Фотон: подписание документов по рассрочке проходит по СМС.,Фотон: подписание документов по рассрочке проходит по СМС.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:installment_services_rassrochka_signing:d6280e634d
foton,installment,bot_answer_self_for_pilot,medium,Фотон: срок рассрочки может составлять 3-36 месяцев.,Фотон: срок рассрочки может составлять 3-36 месяцев.,Фотон: срок рассрочки может составлять 3-36 месяцев.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:installment_services_rassrochka_term_months:49a7db5296
foton,intensive,draft_for_manager,low,Фотон: этот интенсив в текущем бренде не проводится.,Фотон: этот интенсив в текущем бренде не проводится.,Фотон: этот интенсив в текущем бренде не проводится.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:intensives_2026_ege_intensive_available_in_foton:46dd713903
foton,intensive,draft_for_manager,low,Фотон: по вопросу об интенсиве менеджер подберёт подходящие варианты и свяжется в течение рабочего дня.,Фотон: по вопросу об интенсиве менеджер подберёт подходящие варианты и свяжется в течение рабочего дня.,Фотон: по вопросу об интенсиве менеджер подберёт подходящие варианты и свяжется в течение рабочего дня.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:intensives_2026_ege_intensive_bot_behavior_when_asked:4cce7b3aa7
foton,course_parameter,draft_for_manager,low,Фотон: интенсив 2026 рассчитан на 8-9 классы.,Фотон: интенсив 2026 рассчитан на 8-9 классы.,Фотон: интенсив 2026 рассчитан на 8-9 классы.,facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:intensives_2026_oge_foton_classes:cb61dd9c29
