brand,fact_type,route_policy,risk_level,client_safe_text,manager_display_text,manager_check_text,source_title,freshness_status,valid_until,freshness_check_date,fact_id
foton,documents,manager_handoff_only,medium,,"Фотон: ooo crdo foton , date — 20.06.2025.","Фотон: ooo crdo foton , date — 20.06.2025. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:licenses_ooo_crdo_foton_date:1f5992b781
foton,documents,manager_handoff_only,medium,,"Фотон: ooo crdo foton , holder — ООО «ЦРДО Фотон».","Фотон: ooo crdo foton , holder — ООО «ЦРДО Фотон». [client_blocked: global_forbidden:ООО «ЦРДО, internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:licenses_ooo_crdo_foton_holder:5868105ee6
foton,documents,manager_handoff_only,medium,,"Фотон: ooo crdo foton , number — Л035-01255-50/02496431.","Фотон: ooo crdo foton , number — Л035-01255-50/02496431. [client_blocked: global_forbidden:Л035, internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:licenses_ooo_crdo_foton_number:ad9c6a1568
foton,deadline,draft_for_manager,low,,"Фотон: ЛВШ Менделеево — Уточнить распределение 4 смен между УНПК и Фотоном. До уточнения — клиенту называются общие параметры смен (даты, статус, цена), но без раскрытия юр.лица..","Фотон: ЛВШ Менделеево — Уточнить распределение 4 смен между УНПК и Фотоном. До уточнения — клиенту называются общие параметры смен (даты, статус, цена), но без раскрытия юр.лица.. [client_blocked: cross_brand_text, other_brand_term:унпк]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-05-18,fact:v3:foton:lvsh_mendeleevo_2026_open_question_smeny:558b3e67d2
foton,deadline,manager_handoff_only,low,,Фотон: ЛВШ Менделеево — foton.,"Фотон: ЛВШ Менделеево — foton. [client_blocked: internal_only, manager_only_route, not_client_allowed_status:open]",facts_for_bot_FOTON.yaml (Claude layer v3),open,2026-08-31,2026-05-18,fact:v3:foton:lvsh_mendeleevo_2026_smeny_2026_1_brand_internal:de6da35185
foton,deadline,draft_for_manager,low,,"Фотон: ЛВШ Менделеево, даты — 20-28 июня.","Фотон: ЛВШ Менделеево, даты — 20-28 июня. [client_blocked: not_client_allowed_status:open]",facts_for_bot_FOTON.yaml (Claude layer v3),open,2026-08-31,2026-05-18,fact:v3:foton:lvsh_mendeleevo_2026_smeny_2026_1_dates:5bd5118c40
foton,deadline,draft_for_manager,low,,Фотон: даты смен ЛВШ Менделеево требуют ручной проверки перед ответом клиенту.,Фотон: даты смен ЛВШ Менделеево требуют ручной проверки перед ответом клиенту. [client_blocked: not_client_allowed_status:open],facts_for_bot_FOTON.yaml (Claude layer v3),open,2026-08-31,2026-05-18,fact:v3:foton:lvsh_mendeleevo_2026_smeny_2026_1_freshness:2fbaf4929b
foton,deadline,manager_handoff_only,low,,Фотон: ЛВШ Менделеево — foton parallel smena.,"Фотон: ЛВШ Менделеево — foton parallel smena. [client_blocked: internal_only, manager_only_route, not_client_allowed_status:open]",facts_for_bot_FOTON.yaml (Claude layer v3),open,2026-08-31,2026-05-18,fact:v3:foton:lvsh_mendeleevo_2026_smeny_2026_2_brand_internal:3f71bd34ae
foton,deadline,draft_for_manager,low,,"Фотон: ЛВШ Менделеево, даты — 18-26 июля.","Фотон: ЛВШ Менделеево, даты — 18-26 июля. [client_blocked: not_client_allowed_status:open]",facts_for_bot_FOTON.yaml (Claude layer v3),open,2026-08-31,2026-05-18,fact:v3:foton:lvsh_mendeleevo_2026_smeny_2026_2_dates:c78a7269d6
foton,deadline,draft_for_manager,low,,Фотон: даты смен ЛВШ Менделеево требуют ручной проверки перед ответом клиенту.,Фотон: даты смен ЛВШ Менделеево требуют ручной проверки перед ответом клиенту. [client_blocked: not_client_allowed_status:open],facts_for_bot_FOTON.yaml (Claude layer v3),open,2026-08-31,2026-05-18,fact:v3:foton:lvsh_mendeleevo_2026_smeny_2026_2_freshness:bcae67dfef
foton,deadline,manager_handoff_only,low,,Фотон: ЛВШ Менделеево — В эти же даты есть смена УНПК — клиенту бот Фотон видит только смену Фотона..,"Фотон: ЛВШ Менделеево — В эти же даты есть смена УНПК — клиенту бот Фотон видит только смену Фотона.. [client_blocked: cross_brand_text, internal_only, manager_only_route, not_client_allowed_status:open, other_brand_term:унпк]",facts_for_bot_FOTON.yaml (Claude layer v3),open,2026-08-31,2026-05-18,fact:v3:foton:lvsh_mendeleevo_2026_smeny_2026_2_note_internal:22ee5b3e58
foton,matkap,manager_handoff_only,low,,Фотон: материнский капитал — Бухгалтерия Фотон (уточнить ФИО у Дмитрия).,"Фотон: материнский капитал — Бухгалтерия Фотон (уточнить ФИО у Дмитрия). [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:matkap_responsible_person_internal:7761ec5ec1
foton,program,manager_handoff_only,low,,"Фотон: modular courses m9 m11 , bot behavior — Не предлагать клиенту. Если клиент сам спрашивает — handoff менеджеру: «По индивидуальной подготовке менеджер пришлёт варианты».","Фотон: modular courses m9 m11 , bot behavior — Не предлагать клиенту. Если клиент сам спрашивает — handoff менеджеру: «По индивидуальной подготовке менеджер пришлёт варианты». [client_blocked: blocked_status:discontinued, discontinued_product, manager_only_route, not_client_allowed_status:discontinued]",facts_for_bot_FOTON.yaml (Claude layer v3),discontinued,2026-12-31,2026-05-18,fact:v3:foton:modular_courses_m9_m11_bot_behavior:86c780dbee
foton,program,manager_handoff_only,low,,"Фотон: modular courses m9 m11 , note — Продукта больше нет. РОП подтвердил 2026-05-17. Раньше это были интенсивы..","Фотон: modular courses m9 m11 , note — Продукта больше нет. РОП подтвердил 2026-05-17. Раньше это были интенсивы.. [client_blocked: blocked_status:discontinued, discontinued_product, manager_only_route, not_client_allowed_status:discontinued]",facts_for_bot_FOTON.yaml (Claude layer v3),discontinued,2026-12-31,2026-05-18,fact:v3:foton:modular_courses_m9_m11_note:a955b58f41
foton,program,manager_handoff_only,low,,Модульных курсов М9/М11 сейчас нет; это были прошлые интенсивы. Не предлагать как действующий продукт.,Модульных курсов М9/М11 сейчас нет; это были прошлые интенсивы. Не предлагать как действующий продукт.,CHANGELOG_v3_after_team_answers.md (Claude layer v3),discontinued,2026-12-31,2026-05-18,fact:v3:foton:team_answers_q11_modular_courses_m9_m11_discontinued:a01149a4b4
foton,price,manager_handoff_only,low,,Устаревший верхний край цены модульных М9/М11: 94 500 ₽. Не использовать как клиентский факт.,Устаревший верхний край цены модульных М9/М11: 94 500 ₽. Не использовать как клиентский факт.,REBUILD_REQUIREMENTS_FROM_CLAUDE.md (Claude layer v3),discontinued,2026-12-31,2026-05-18,fact:v3:foton:team_answers_q11_modular_courses_m9_m11_old_price_range_max:5a8abd9ae0
foton,price,manager_handoff_only,low,,Устаревший нижний край цены модульных М9/М11: 18 900 ₽. Не использовать как клиентский факт.,Устаревший нижний край цены модульных М9/М11: 18 900 ₽. Не использовать как клиентский факт.,REBUILD_REQUIREMENTS_FROM_CLAUDE.md (Claude layer v3),discontinued,2026-12-31,2026-05-18,fact:v3:foton:team_answers_q11_modular_courses_m9_m11_old_price_range_min:6c046d88b7
foton,program,draft_for_manager,low,,"Фотон: не использовать этот черновик без проверки РОПа; в источнике есть противоречивая фраза «Скидки суммируются», а действующее правило говорит, что скидки не суммируются.","Фотон: не использовать этот черновик без проверки РОПа; в источнике есть противоречивая фраза «Скидки суммируются», а действующее правило говорит, что скидки не суммируются. [client_blocked: discount_stacking_contradiction]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-05-18,fact:v3:foton:objection_responses_too_expensive_camp_2:ebef512a5b
foton,promocode,draft_for_manager,low,,"Фотон: bot behavior , route — draft for manager.","Фотон: bot behavior , route — draft for manager. [client_blocked: not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_bot_behavior_route:9157524000
foton,promocode,draft_for_manager,low,,"Фотон: bot behavior , when client asks about promo — Спасибо, передам менеджеру — он подскажет актуальные акции и промокоды..","Фотон: bot behavior , when client asks about promo — Спасибо, передам менеджеру — он подскажет актуальные акции и промокоды.. [client_blocked: not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_bot_behavior_when_client_asks_about_promo:bc1e37277d
foton,promocode,manager_handoff_only,low,,"Фотон: former internal codes , 1 — LVSH-VEB20.","Фотон: former internal codes , 1 — LVSH-VEB20. [client_blocked: internal_only, manager_only_route, not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_former_internal_codes_1:5ca0b46a79
foton,promocode,manager_handoff_only,low,,"Фотон: former internal codes , 2 — LVSH-KF-10.","Фотон: former internal codes , 2 — LVSH-KF-10. [client_blocked: internal_only, manager_only_route, not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_former_internal_codes_2:b2557ddcee
foton,promocode,manager_handoff_only,low,,"Фотон: former internal codes , 3 — ABRAMOV.","Фотон: former internal codes , 3 — ABRAMOV. [client_blocked: global_forbidden:AMO, internal_only, manager_only_route, not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_former_internal_codes_3:df15c44015
foton,promocode,manager_handoff_only,low,,"Фотон: former internal codes , 4 — VAGIN.","Фотон: former internal codes , 4 — VAGIN. [client_blocked: internal_only, manager_only_route, not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_former_internal_codes_4:8056245de7
foton,promocode,manager_handoff_only,low,,"Фотон: former internal codes , 5 — DIGUROV.","Фотон: former internal codes , 5 — DIGUROV. [client_blocked: internal_only, manager_only_route, not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_former_internal_codes_5:d0013e648a
foton,promocode,manager_handoff_only,low,,"Фотон: former internal codes , 6 — MAREEV.","Фотон: former internal codes , 6 — MAREEV. [client_blocked: internal_only, manager_only_route, not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_former_internal_codes_6:46fc8f04b6
foton,promocode,manager_handoff_only,low,,"Фотон: former internal codes , 7 — Флоктори.","Фотон: former internal codes , 7 — Флоктори. [client_blocked: internal_only, manager_only_route, not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_former_internal_codes_7:0c2ef17f73
foton,promocode,manager_handoff_only,low,,"Фотон: promo codes , former internal note — Эти коды хранятся в facts internal only.yaml как историческая справка. Клиенту бот их не показывает..","Фотон: promo codes , former internal note — Эти коды хранятся в facts internal only.yaml как историческая справка. Клиенту бот их не показывает.. [client_blocked: internal_only, manager_only_route, not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_former_internal_note:3fed8f8c96
foton,promocode,draft_for_manager,low,,"Фотон: promo codes , removed at — 2026-05-18.","Фотон: promo codes , removed at — 2026-05-18. [client_blocked: not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_removed_at:0130d5681e
foton,promocode,draft_for_manager,low,,"Фотон: promo codes , removed reason — Без даты окончания акции; риск истёкших промокодов в client safe text.","Фотон: promo codes , removed reason — Без даты окончания акции; риск истёкших промокодов в client safe text. [client_blocked: not_client_allowed_status:removed_from_bot, promocode_removed_from_bot]",facts_for_bot_FOTON.yaml (Claude layer v3),removed_from_bot,2026-12-31,2026-05-18,fact:v3:foton:promo_codes_removed_reason:64f7eded7f
foton,refund,manager_only,high,,Принято. Передаю запрос менеджеру — он свяжется с вами по телефону.,Принято. Передаю запрос менеджеру — он свяжется с вами по телефону.,bot_policy.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:foton:bot_policy_theme_routes_refund_bot_phrase_foton:7dc2662bbd
internal,program,manager_handoff_only,low,,Внутренне: allowed for client answer — нет.,"Внутренне: allowed for client answer — нет. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:internal:allowed_for_client_answer:4f578b47c3
internal,policy,manager_handoff_only,medium,,"Активный бренд для Telegram-пилота задаётся выбранным ботом/каналом входа, а не AMO или Tallanto.","Активный бренд для Telegram-пилота задаётся выбранным ботом/каналом входа, а не AMO или Tallanto.",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:internal:team_answers_crm_tallanto_active_brand_from_telegram_bot:720beeb60f
internal,documents,manager_handoff_only,medium,,Внутренне: справки и документы — Срочная справка.,"Внутренне: справки и документы — Срочная справка. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:internal:medical_certificates_validity_certificate_291_purpose:4f0a8c035e
internal,documents,manager_handoff_only,medium,,Внутренне: справки и документы — 3 дня.,"Внутренне: справки и документы — 3 дня. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:internal:medical_certificates_validity_certificate_291_valid_for:3e2338c314
internal,documents,manager_handoff_only,medium,,Внутренне: справки и документы — Для летних выездных лагерей.,"Внутренне: справки и документы — Для летних выездных лагерей. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-05-18,fact:v3:internal:medical_certificates_validity_form_079u_purpose:4e7e6eab17
