brand,fact_type,route_policy,risk_level,client_safe_text,manager_display_text,manager_check_text,source_title,freshness_status,valid_until,freshness_check_date,fact_id
foton,installment,manager_handoff_only,medium,,"Фотон: рассрочка и оплата — 2026-05-22: действует для очных/онлайн курсов, ЛВШ, ЛШ и других программ Фотона..","Фотон: рассрочка и оплата — 2026-05-22: действует для очных/онлайн курсов, ЛВШ, ЛШ и других программ Фотона.. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-08,fact:v3:foton:installment_services_rassrochka_note_internal:289ab19ba0
foton,installment,manager_handoff_only,medium,,"Фотон: срок рассрочки может составлять 6, 10 или 12 месяцев.","Фотон: срок рассрочки может составлять 6, 10 или 12 месяцев. [client_blocked: installment_term_months_internal, internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-08,fact:v3:foton:installment_services_rassrochka_term_months:b80b799422
foton,installment,manager_handoff_only,medium,,Фотон: рассрочка и оплата — да.,"Фотон: рассрочка и оплата — да. [client_blocked: individual_bank_terms, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-08,fact:v3:foton:installment_services_rassrochka_6_12_months_applies_to_all_foton_products:4786ae6920
foton,installment,manager_handoff_only,medium,,"Фотон: рассрочка и оплата — Бот может сказать, что доступны варианты на 6, 10 или 12 месяцев; конкретные условия зависят от выбранного способа оплаты..","Фотон: рассрочка и оплата — Бот может сказать, что доступны варианты на 6, 10 или 12 месяцев; конкретные условия зависят от выбранного способа оплаты.. [client_blocked: individual_bank_terms, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-08,fact:v3:foton:installment_services_rassrochka_6_12_months_bot_behavior:d7ab34d58f
foton,installment,manager_handoff_only,medium,,Фотон: рассрочка и оплата — Условия индивидуальные и зависят от банка → бот направляет вопрос менеджеру.,"Фотон: рассрочка и оплата — Условия индивидуальные и зависят от банка → бот направляет вопрос менеджеру. [client_blocked: individual_bank_terms, internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-08,fact:v3:foton:installment_services_rassrochka_6_12_months_note_internal:7906e043f3
foton,installment,manager_handoff_only,medium,,Фотон: рассрочка и оплата — 6.,"Фотон: рассрочка и оплата — 6. [client_blocked: individual_bank_terms, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-08,fact:v3:foton:installment_services_rassrochka_6_12_months_terms_months_options_1:96b967a6e5
foton,installment,manager_handoff_only,medium,,Фотон: рассрочка и оплата — 10.,"Фотон: рассрочка и оплата — 10. [client_blocked: individual_bank_terms, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-08,fact:v3:foton:installment_services_rassrochka_6_12_months_terms_months_options_2:c1536c5bc7
foton,installment,manager_handoff_only,medium,,Фотон: рассрочка и оплата — 12.,"Фотон: рассрочка и оплата — 12. [client_blocked: individual_bank_terms, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-08,fact:v3:foton:installment_services_rassrochka_6_12_months_terms_months_options_3:f8a206a3ce
foton,installment,manager_handoff_only,medium,,Фотон: рассрочка и оплата — Старая широкая формулировка срока рассрочки не используется в клиентских ответах после подтверждения Дмитрия 2026-05-22..,"Фотон: рассрочка и оплата — Старая широкая формулировка срока рассрочки не используется в клиентских ответах после подтверждения Дмитрия 2026-05-22.. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2027-08-31,2026-06-08,fact:v3:foton:installment_term_months_internal_note:85f3f833e0
foton,installment,manager_handoff_only,medium,,"Рассрочка на 6 и 12 месяцев есть, но условия индивидуальны, зависят от банка и могут менять стоимость курса; вопрос передаётся менеджеру.","Рассрочка на 6 и 12 месяцев есть, но условия индивидуальны, зависят от банка и могут менять стоимость курса; вопрос передаётся менеджеру.",UPDATE_REPORT_2026-05-19.md (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:team_answers_q9_installment_6_12_manager_only:ea88c00ae0
foton,intensive,manager_handoff_only,low,,"Фотон: интенсивы 2026 — Годовые ЕГЭ-курсы у Фотона есть (например, ЕГЭ по русскому), но это не интенсив..","Фотон: интенсивы 2026 — Годовые ЕГЭ-курсы у Фотона есть (например, ЕГЭ по русскому), но это не интенсив.. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:intensives_2026_ege_intensive_note_internal:610b1566b2
foton,price,manager_handoff_only,low,,Фотон: интенсивы 2026 — Интенсив ОГЭ уже не актуален: цены не называем клиенту без проверки живого менеджера..,"Фотон: интенсивы 2026 — Интенсив ОГЭ уже не актуален: цены не называем клиенту без проверки живого менеджера.. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:intensives_2026_oge_foton_price_note_internal:d3db5131d5
foton,documents,manager_handoff_only,medium,,"Фотон: 1 , name, название — ООО «ЦДПО Фотон».","Фотон: 1 , name, название — ООО «ЦДПО Фотон». [client_blocked: global_forbidden:ООО «ЦДПО, internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_entities_1_name:f04226acc5
foton,documents,manager_handoff_only,medium,,"Фотон: receipt , over 18 — Квитанция с НДС 5%.","Фотон: receipt , over 18 — Квитанция с НДС 5%. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_entities_1_receipt_over_18:553b6125bd
foton,documents,manager_handoff_only,medium,,"Фотон: receipt , under 18 — QR + Квитанция без НДС.","Фотон: receipt , under 18 — QR + Квитанция без НДС. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_entities_1_receipt_under_18:5cd3acfc00
foton,documents,manager_handoff_only,medium,,"Фотон: used for , 1 — Курсы Фотон Москва (Верхняя Красносельская, 30).","Фотон: used for , 1 — Курсы Фотон Москва (Верхняя Красносельская, 30). [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_entities_1_used_for_1:e7c47feed8
foton,documents,manager_handoff_only,medium,,"Фотон: used for , 2 — Онлайн Фотон.","Фотон: used for , 2 — Онлайн Фотон. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_entities_1_used_for_2:73957eb60f
foton,documents,manager_handoff_only,medium,,"Фотон: used for , 3 — ЛШ городская Москва Фотон 3-14 августа.","Фотон: used for , 3 — ЛШ городская Москва Фотон 3-14 августа. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_entities_1_used_for_3:1ceea98434
foton,documents,manager_handoff_only,medium,,"Фотон: used for , 4 — Рассрочка Т-Банк.","Фотон: used for , 4 — Рассрочка Т-Банк. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_entities_1_used_for_4:98ee3e1642
foton,documents,manager_handoff_only,medium,,"Фотон: 2 , name, название — ООО «ЦРДО Фотон».","Фотон: 2 , name, название — ООО «ЦРДО Фотон». [client_blocked: global_forbidden:ООО «ЦРДО, internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_entities_2_name:5f4bcd74a0
foton,documents,manager_handoff_only,medium,,"Фотон: used for , 1 — Альтернативное юр. лицо Фотон.","Фотон: used for , 1 — Альтернативное юр. лицо Фотон. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_entities_2_used_for_1:58dca19cdb
foton,documents,manager_handoff_only,medium,,"Фотон: 3 , name, название — ООО «ЦДПО Фотон».","Фотон: 3 , name, название — ООО «ЦДПО Фотон». [client_blocked: global_forbidden:ООО «ЦДПО, internal_only, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_full_map_3_name:a879972bc8
foton,documents,manager_handoff_only,medium,,"Фотон: receipt rules , over 18 — Квитанция с НДС 5%.","Фотон: receipt rules , over 18 — Квитанция с НДС 5%. [client_blocked: internal_only, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_full_map_3_receipt_rules_over_18:fafef27e60
foton,documents,manager_handoff_only,medium,,"Фотон: receipt rules , under 18 — QR + Квитанция без НДС.","Фотон: receipt rules , under 18 — QR + Квитанция без НДС. [client_blocked: internal_only, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_full_map_3_receipt_rules_under_18:db64176593
foton,documents,manager_handoff_only,medium,,"Фотон: used for , 1 — Курсы Фотон Москва.","Фотон: used for , 1 — Курсы Фотон Москва. [client_blocked: internal_only, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_full_map_3_used_for_1:1b60c9be3e
foton,documents,manager_handoff_only,medium,,"Фотон: used for , 2 — Онлайн Фотон.","Фотон: used for , 2 — Онлайн Фотон. [client_blocked: internal_only, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_full_map_3_used_for_2:cf24d5f7bf
foton,documents,manager_handoff_only,medium,,"Фотон: used for , 3 — ЛШ городская Москва Фотон.","Фотон: used for , 3 — ЛШ городская Москва Фотон. [client_blocked: internal_only, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_full_map_3_used_for_3:1202a5863c
foton,documents,manager_handoff_only,medium,,"Фотон: used for , 4 — Рассрочка Т-Банк.","Фотон: used for , 4 — Рассрочка Т-Банк. [client_blocked: internal_only, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_full_map_3_used_for_4:150928a9a8
foton,documents,manager_handoff_only,medium,,"Фотон: 4 , name, название — ООО «ЦРДО Фотон».","Фотон: 4 , name, название — ООО «ЦРДО Фотон». [client_blocked: global_forbidden:ООО «ЦРДО, internal_only, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_full_map_4_name:11c50dca59
foton,documents,manager_handoff_only,medium,,"Фотон: used for , 1 — Альтернативное юр. лицо Фотон.","Фотон: used for , 1 — Альтернативное юр. лицо Фотон. [client_blocked: internal_only, manager_only_route]",facts_internal_only.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:legal_entities_full_map_4_used_for_1:9fb5614b90
foton,documents,manager_handoff_only,medium,,"Фотон: ooo cdpo foton , date — 23.11.2018.","Фотон: ooo cdpo foton , date — 23.11.2018. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:licenses_ooo_cdpo_foton_date:5fb30fb613
foton,tax,manager_handoff_only,low,,"Фотон: grants , 1 — Социальный налоговый вычет.","Фотон: grants , 1 — Социальный налоговый вычет. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:licenses_ooo_cdpo_foton_grants_1:a527455fc6
foton,documents,manager_handoff_only,medium,,"Фотон: grants , 2 — Приём оплаты маткапиталом.","Фотон: grants , 2 — Приём оплаты маткапиталом. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:licenses_ooo_cdpo_foton_grants_2:32f7806f20
foton,documents,manager_handoff_only,medium,,"Фотон: grants , 3 — Договоры на платные образовательные услуги.","Фотон: grants , 3 — Договоры на платные образовательные услуги. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:licenses_ooo_cdpo_foton_grants_3:172744a046
foton,documents,manager_handoff_only,medium,,"Фотон: ooo cdpo foton , holder — ООО «ЦДПО Фотон».","Фотон: ooo cdpo foton , holder — ООО «ЦДПО Фотон». [client_blocked: global_forbidden:ООО «ЦДПО, internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:licenses_ooo_cdpo_foton_holder:f2b915e675
foton,documents,manager_handoff_only,medium,,"Фотон: ooo cdpo foton , number — №77753 (серия 50Л01 №0009633).","Фотон: ooo cdpo foton , number — №77753 (серия 50Л01 №0009633). [client_blocked: global_forbidden:50Л01, global_forbidden:№77753, internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:licenses_ooo_cdpo_foton_number:f43f64246b
foton,documents,manager_handoff_only,medium,,"Фотон: ooo crdo foton , date — 20.06.2025.","Фотон: ooo crdo foton , date — 20.06.2025. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:licenses_ooo_crdo_foton_date:1f5992b781
foton,documents,manager_handoff_only,medium,,"Фотон: ooo crdo foton , holder — ООО «ЦРДО Фотон».","Фотон: ooo crdo foton , holder — ООО «ЦРДО Фотон». [client_blocked: global_forbidden:ООО «ЦРДО, internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:licenses_ooo_crdo_foton_holder:5868105ee6
foton,documents,manager_handoff_only,medium,,"Фотон: ooo crdo foton , number — Л035-01255-50/02496431.","Фотон: ooo crdo foton , number — Л035-01255-50/02496431. [client_blocked: global_forbidden:Л035, internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-12-31,2026-06-08,fact:v3:foton:licenses_ooo_crdo_foton_number:ad9c6a1568
foton,documents,manager_handoff_only,medium,,"Фотон: ЛВШ Менделеево — Договор для клиента бота Фотон оформляется через ЦДПО Фотон. Менделеево — общая физ.база, у обоих брендов свои смены и свои договоры..","Фотон: ЛВШ Менделеево — Договор для клиента бота Фотон оформляется через ЦДПО Фотон. Менделеево — общая физ.база, у обоих брендов свои смены и свои договоры.. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_contract_note_internal:35665890b5
foton,camp_lvsh,manager_handoff_only,low,,Фотон: ЛВШ Менделеево — ООО «ЦДПО Фотон».,"Фотон: ЛВШ Менделеево — ООО «ЦДПО Фотон». [client_blocked: global_forbidden:ООО «ЦДПО, internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_legal_entity_internal:c0381dd48c
foton,installment,manager_handoff_only,medium,,Фотон: ЛВШ Менделеево — Текущие условия подтверждены Дмитрием 2026-05-22; применимо к продуктам Фотона без разделения на старые условия по типу продукта..,"Фотон: ЛВШ Менделеево — Текущие условия подтверждены Дмитрием 2026-05-22; применимо к продуктам Фотона без разделения на старые условия по типу продукта.. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_payment_options_2026_note_internal:b65120de03
foton,installment,manager_handoff_only,medium,,Фотон: ЛВШ Менделеево — не обещать одобрение или точную комиссию без оформления.,"Фотон: ЛВШ Менделеево — не обещать одобрение или точную комиссию без оформления. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_payment_options_2026_internal_client_safe_rule:0032bf0e8b
foton,installment,manager_handoff_only,medium,,Фотон: ЛВШ Менделеево — да.,"Фотон: ЛВШ Менделеево — да. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_payment_options_2026_internal_dolyami_available:86c3457687
foton,installment,manager_handoff_only,medium,,Фотон: ЛВШ Менделеево — 6.,"Фотон: ЛВШ Менделеево — 6. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_payment_options_2026_internal_terms_months_options_1:b3023b239d
foton,installment,manager_handoff_only,medium,,Фотон: ЛВШ Менделеево — 10.,"Фотон: ЛВШ Менделеево — 10. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_payment_options_2026_internal_terms_months_options_2:00b5023984
foton,installment,manager_handoff_only,medium,,Фотон: ЛВШ Менделеево — 12.,"Фотон: ЛВШ Менделеево — 12. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_payment_options_2026_internal_terms_months_options_3:2fa57f2332
foton,discount,manager_handoff_only,low,,"Фотон: ЛВШ Менделеево — Дмитрий 2026-05-19: цены и даты применения каждой ступени меняются динамически. Актуальные значения — на cdpofoton.ru. Бот не называет конкретный процент клиенту; даёт общий ответ «по раннему бронированию действуют скидки до 25%, актуальная ступень — у менеджера» и handoff..","Фотон: ЛВШ Менделеево — Дмитрий 2026-05-19: цены и даты применения каждой ступени меняются динамически. Актуальные значения — на cdpofoton.ru. Бот не называет конкретный процент клиенту; даёт общий ответ «по раннему бронированию действуют скидки до 25%, актуальная ступень — у менеджера» и handoff.. [client_blocked: internal_only, manager_only_route]",facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_pricing_2026_discount_tiers_early_booking_note_internal:fc026d28b4
foton,discount,manager_handoff_only,low,,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 25%; актуальный срок применения и доступность ступени проверяет менеджер.,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 25%; актуальный срок применения и доступность ступени проверяет менеджер. [client_blocked: manager_only_route],facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_pricing_2026_discount_tiers_early_booking_tiers_1:d59bed2a81
foton,discount,manager_handoff_only,low,,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 20%; актуальный срок применения и доступность ступени проверяет менеджер.,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 20%; актуальный срок применения и доступность ступени проверяет менеджер. [client_blocked: manager_only_route],facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_pricing_2026_discount_tiers_early_booking_tiers_2:5c96b5d8d7
foton,discount,manager_handoff_only,low,,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 15%; актуальный срок применения и доступность ступени проверяет менеджер.,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 15%; актуальный срок применения и доступность ступени проверяет менеджер. [client_blocked: manager_only_route],facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_pricing_2026_discount_tiers_early_booking_tiers_3:0bd38fb626
foton,discount,manager_handoff_only,low,,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 10%; актуальный срок применения и доступность ступени проверяет менеджер.,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 10%; актуальный срок применения и доступность ступени проверяет менеджер. [client_blocked: manager_only_route],facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_pricing_2026_discount_tiers_early_booking_tiers_4:949c12a2ea
foton,discount,manager_handoff_only,low,,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 5%; актуальный срок применения и доступность ступени проверяет менеджер.,Фотон: по раннему бронированию ЛВШ Менделеево указана ступень скидки 5%; актуальный срок применения и доступность ступени проверяет менеджер. [client_blocked: manager_only_route],facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_pricing_2026_discount_tiers_early_booking_tiers_5:0a1a3f3608
foton,discount,manager_handoff_only,low,,Фотон: для ЛВШ Менделеево используется динамическая система раннего бронирования; актуальную ступень скидки проверяет менеджер.,Фотон: для ЛВШ Менделеево используется динамическая система раннего бронирования; актуальную ступень скидки проверяет менеджер. [client_blocked: manager_only_route],facts_for_bot_FOTON.yaml (Claude layer v3),document_verified,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_pricing_2026_discount_tiers_early_booking_type:2a4b4f5eda
foton,deadline,manager_handoff_only,low,,Фотон: ЛВШ Менделеево — foton.,"Фотон: ЛВШ Менделеево — foton. [client_blocked: internal_only, manager_only_route, not_client_allowed_status:open]",facts_for_bot_FOTON.yaml (Claude layer v3),open,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_smeny_2026_1_brand_internal:de6da35185
foton,deadline,draft_for_manager,low,,"Фотон: ЛВШ Менделеево, даты — 20-28 июня.","Фотон: ЛВШ Менделеево, даты — 20-28 июня. [client_blocked: not_client_allowed_status:open]",facts_for_bot_FOTON.yaml (Claude layer v3),open,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_smeny_2026_1_dates:5bd5118c40
foton,deadline,draft_for_manager,low,,Фотон: даты смен ЛВШ Менделеево требуют ручной проверки перед ответом клиенту.,Фотон: даты смен ЛВШ Менделеево требуют ручной проверки перед ответом клиенту. [client_blocked: not_client_allowed_status:open],facts_for_bot_FOTON.yaml (Claude layer v3),open,2026-08-31,2026-06-08,fact:v3:foton:lvsh_mendeleevo_2026_smeny_2026_1_freshness:2fbaf4929b
