dialog_id,target_message_id,current_client_message,baseline_topic_id,enriched_topic_id,baseline_route,enriched_route,baseline_empty_clarification,enriched_empty_clarification,baseline_substantive_score,enriched_substantive_score,draft_became_more_substantive,empty_clarification_reduced,used_kb_context,invalid_topic_id,unsupported_numeric_promises,brand_separation_violation,high_risk_route_relaxed,baseline_manager_only_relaxed,baseline_manager_only_preserved,baseline_draft_text,enriched_draft_text
1751378045,16392,"Не надо связываться, спасибо",service:S3_out_of_scope,service:S3_out_of_scope,manager_only,manager_only,False,False,15,14,False,False,True,False,False,False,False,False,False,Клиент просит не связываться. Сообщение клиенту отправлять не нужно. Менеджеру стоит зафиксировать отказ и просьбу не контактировать по регламенту компании.,"Ответ клиенту не требуется. Клиент просит не связываться, лучше зафиксировать отказ и не продолжать переписку без новой инициативы клиента."
1823221342,6474,Письмо со ссылкой получила. Спасибо.,service:S1_non_question,service:S1_non_question,manager_only,manager_only,False,False,5,4,False,False,True,False,False,False,False,False,False,"Здравствуйте! Спасибо, рады, что письмо со ссылкой получили.","Поняла, спасибо! Хорошего занятия."
331532799,3014,"Здравствуйте, Летняя Выездная школа находится в Менделеево у Зеленограда?",theme:019a_positive_feedback,theme:026_camp_general,manager_only,manager_only,False,False,5,18,True,False,True,False,False,False,False,False,True,"Пожалуйста! Если появятся вопросы, напишите.","Здравствуйте! Да, по информации по Летней выездной школе УНПК площадка указана в Менделеево. Точную точку сбора и схему проезда лучше дополнительно уточнить перед поездкой."
421419227,9694,"Добрый день, оплата за Еремина М и Еремина М",service:S2_unclear,service:S2_unclear,manager_only,manager_only,False,False,18,16,False,False,True,False,False,False,False,False,False,"Добрый день! Уточните, пожалуйста, что именно нужно по оплате за Машу и Максима: проверить поступление платежа, прислать способ оплаты или подсказать сумму/срок?","Добрый день! Уточните, пожалуйста, что именно нужно по оплате за Машу и Максима: проверить поступление оплаты, прислать способ оплаты или подсказать срок оплаты?"
426475103,9690,Есть ли пробное занятие?,theme:023_trial_class,theme:023_trial_class,draft_for_manager,draft_for_manager,False,False,14,17,True,False,True,False,False,False,False,False,False,"Здравствуйте! Уточним возможность пробного занятия по онлайн-математике для 3 класса и подскажем условия: дату, формат подключения и нужно ли заранее регистрироваться.","Здравствуйте! Уточните, пожалуйста, для какого класса и предмета рассматриваете обучение? Менеджер проверит актуальную возможность пробного занятия по нужной программе и подскажет ближайшие варианты."
5194977220,16490,Напишите мне в макс тестовое сообщение🙏,service:S5_general_consultation,service:S5_general_consultation,draft_for_manager,draft_for_manager,False,False,9,12,True,False,True,False,False,False,False,False,False,"Здравствуйте! Да, напишу вам тестовое сообщение в MAX. Проверьте, пожалуйста, что у нас указан верный контакт для связи.","Добрый день! Да, отправлю вам тестовое сообщение в MAX. Пожалуйста, после получения ответьте там, чтобы мы проверили связь."
5223239650,8842,"ок, номер подскажите?",service:S2_unclear,service:S5_general_consultation,manager_only,manager_only,False,False,11,15,True,False,True,False,False,False,False,False,True,"Здравствуйте! Да, подскажем контакт. Я уточню актуальный номер справочной/нужного подразделения и отправлю вам корректную информацию.","Да, конечно. Уточню актуальный номер справочной и пришлю вам. Также контакты текущего учебного центра можно посмотреть на сайте kmipt.ru."
532164893,2753,"Добрый день! Нам уже прислали Договор и реквизиты для оплаты.
1. Попов Константин Алексеевич
2. 6 класс
3. Попов Алексей Викторович 
4. +79857667456
5. 7667456@mail.ru",service:S1_non_question,service:S1_non_question,manager_only,manager_only,False,False,35,20,False,False,True,False,False,False,False,False,False,"Получены данные для записи на летнюю выездную школу и формирования оплаты/документов: ученик Попов Константин Алексеевич, 6 класс; родитель Попов Алексей Викторович; телефон +79857667456; почта 7667456@mail.ru. Перед ответом клиенту проверьте запись в группу, корректность договора/реквизитов и возможность сформировать ссылку на предоплату.","Служебно для менеджера: клиент сообщил, что договор и реквизиты уже получены, и прислал данные ученика и родителя для записи. Нужно сверить договор, смену и следующий шаг по оплате перед ответом клиенту."
6962641825,11027,Здравствуйте! 8 марта занятия на Скорняжном будут?,theme:013_schedule,theme:013_schedule,draft_for_manager,draft_for_manager,False,False,17,17,False,False,True,False,False,False,False,False,False,"Здравствуйте! Уточню, будут ли занятия 8 марта на площадке на Скорняжном, и вернусь с ответом. Если в этот день будет перенос или изменение расписания, сообщим отдельно.","Здравствуйте! Уточним расписание по площадке на Скорняжном на 8 марта и вернемся с подтверждением. Подскажите, пожалуйста, фамилию и имя ребенка, а также группу или курс, чтобы проверить именно ваше занятие."
837619059,4451,"Здравствуйте! 
Да, конечно! Сейчас отправлю Вам.",service:S1_non_question,service:S1_non_question,manager_only,manager_only,True,False,7,15,True,True,True,False,False,False,False,False,False,"Спасибо, будем ждать файл. После получения проверим и подтвердим.","Клиент подтвердил, что сейчас отправит скан договора. Ответ клиенту не требуется: дождаться файла и проверить, что это подписанный экземпляр с их стороны."
