schema_version,run_index,provider_mode,dialog_id,active_brand,priority_note,message_count,target_message_id,target_date,current_client_message,previous_context,snapshot_run_id,selected_chunk_count,manager_patterns_count,knowledge_snippets,required_fact_keys,freshness_blocks,facts_fresh,used_kb_context,message_type,broad_group,topic_id,confidence_theme,confidence_group,alternative_themes,risk_level,route,draft_text,manager_checklist,missing_facts,context_warnings,safety_flags,forbidden_promises_detected,context_used,manager_followup_required,manager_followup_deadline,error
telegram_stage6_kb_eval_v1,11,fake,unpk_smoke_11,unpk,high_risk_text_marker,2,unpk_smoke_11:client,2026-05-18T10:01:00+03:00,"Прошу вернуть деньги. Курс не подошёл, ребёнок отказывается ходить.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""bot policy / approved phrases / theme 11 contract / unpk: Договор пришлёт менеджер в ближайшие дни на email. Подскажите email."", ""bot policy / approved phrases / theme 12 certificate / unpk: Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше."", ""licenses / client safe summary: УНПК: licenses , client safe summary — У нас есть лицензия на образовательную деятельность.."", ""discounts / active student to summer camp: УНПК: скидка — 7% действующим ученикам курсов УНПК на любой летний лагерь."", ""matkap / client safe text / when asked: Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете."", ""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%.""]","[""documents.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""documents.current"", ""fact_type"": ""documents"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not cite exact document, refund, tax, or legal terms without a fresh verified document source.""}]",False,True,question,education_process,theme:009_refund,0.82,0.86,[],unknown,manager_only,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту."", ""Высокорисковая тема: не отправлять клиенту без ручной проверки."", ""Исходное сообщение клиента содержит высокорисковую тему: проверить вручную.""]","[""documents.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send"", ""high_risk_manager_only"", ""high_risk_input_manager_only"", ""baseline_high_risk_preserved""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,12,fake,unpk_smoke_12,unpk,,2,unpk_smoke_12:client,2026-05-18T10:01:00+03:00,"Никто не подходит к телефону, на сообщения отвечают через сутки. Где менеджер?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""matkap / client safe text / when asked: Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете."", ""bot policy / approved phrases / theme 11 contract / unpk: Договор пришлёт менеджер в ближайшие дни на email. Подскажите email."", ""bot policy / approved phrases / theme 12 certificate / unpk: Менеджер подготовит справку и пришлёт в течение 10 дней, постараемся раньше."", ""matkap / required docs / 6: УНПК: материнский капитал — Справка о состоянии лицевого счёта (СФР через Госуслуги)."", ""objection responses / is it bot: УНПК: objection responses , is it bot — Я помощник менеджера, помогу или передам коллеге."", ""intensives 2026 / oge intensive / bot behavior when asked: УНПК: интенсивы 2026 — По интенсиву на ОГЭ менеджер подскажет варианты — свяжется в течение рабочего дня..""]",[],[],False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,manager_only,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],[],"[""manager_approval_required"", ""no_auto_send"", ""baseline_manager_only_preserved"", ""kb_route_not_allowed_to_weaken_baseline""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,13,fake,unpk_smoke_13,unpk,,2,unpk_smoke_13:client,2026-05-18T10:01:00+03:00,"Если не вернёте деньги, оставлю отзыв на всех агрегаторах и пойду в прокуратуру.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""matkap / client safe text / when regional: К сожалению, региональный маткапитал не принимаем — только федеральный. Если у вас федеральный — менеджер подскажет порядок оформления."", ""bot policy / approved phrases / theme 17 teachers / unpk: Преподаватели — из МФТИ, МГУ, ВШЭ, МГТУ им. Баумана, МИФИ. Эксперты ЕГЭ, члены жюри олимпиад. Если ребёнку не подойдёт педагог — переведём в другую группу."", ""payment options / client safe text / when asked about installment: У нас оплата возможна помесячно, за семестр или за год. При оплате семестром или годом действует скидка. Если нужно растянуть оплату — менеджер подскажет варианты под вашу ситуацию."", ""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%."", ""payment options / available schedules / 2 / semester / discount extra: УНПК: скидка — 10%."", ""payment options / available schedules / 3 / year / discount extra: УНПК: скидка — 14%.""]",[],[],False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,manager_only,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту."", ""Исходное сообщение клиента содержит высокорисковую тему: проверить вручную.""]",[],[],"[""manager_approval_required"", ""no_auto_send"", ""high_risk_input_manager_only"", ""high_risk_manager_only""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,14,fake,unpk_smoke_14,unpk,,2,unpk_smoke_14:client,2026-05-18T10:01:00+03:00,"Гарантируете, что после интенсива ребёнок попадёт на Физтех?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""discounts / refer a friend / camp advanced tariff / condition: УНПК: скидка, программа «приведи друга», условие — после смены."", ""discounts / refer a friend / camp base tariff / condition: УНПК: скидка, программа «приведи друга», условие — после смены."", ""objection responses / too expensive course / 1: УНПК: too expensive course , 1 — 20% на 2-й и последующие предметы."", ""discounts / refer a friend / offline / condition: УНПК: скидка, очно, программа «приведи друга», условие — после 1 семестра друга."", ""discounts / refer a friend / online / condition: УНПК: скидка, онлайн, программа «приведи друга», условие — после 1 семестра друга."", ""prices regular 2026 27 / offline 1 4 class / after 2026 07 01 / year: УНПК: цены на 2026/27 учебный год, 1-4 класс, очно, после 01.07.2026, год — 59 900 ₽.""]",[],[],False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],[],"[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,15,fake,unpk_smoke_15,unpk,,2,unpk_smoke_15:client,2026-05-18T10:01:00+03:00,"Подруга в Фотоне говорит, у вас одни и те же преподаватели и курсы. Это правда?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""bot policy / approved phrases / theme 17 teachers / unpk: Преподаватели — из МФТИ, МГУ, ВШЭ, МГТУ им. Баумана, МИФИ. Эксперты ЕГЭ, члены жюри олимпиад. Если ребёнку не подойдёт педагог — переведём в другую группу."", ""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%."", ""payment options / available schedules / 2 / semester / discount extra: УНПК: скидка — 10%."", ""payment options / available schedules / 3 / year / discount extra: УНПК: скидка — 14%."", ""intensives 2026 / ege unpk / duration weeks: УНПК: интенсивы 2026 — 8."", ""lvsh mendeleevo 2026 / accommodation / meals per day: УНПК: ЛВШ Менделеево — 5.""]",[],[],False,True,question,education_process,theme:016_program,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],[],"[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,16,fake,unpk_smoke_16,unpk,,2,unpk_smoke_16:client,2026-05-18T10:01:00+03:00,А вот в Фотоне рассрочка через Т-Банк за 5 минут оформляется. У вас тоже?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""lvsh mendeleevo 2026 / program / pair duration minutes: УНПК: ЛВШ Менделеево, длительность пары — 110 минут."", ""matkap / required docs / 6: УНПК: материнский капитал — Справка о состоянии лицевого счёта (СФР через Госуслуги)."", ""matkap / client safe text / when asked: Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете."", ""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%."", ""payment options / available schedules / 2 / semester / discount extra: УНПК: скидка — 10%."", ""payment options / available schedules / 3 / year / discount extra: УНПК: скидка — 14%.""]",[],[],False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],[],"[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,17,fake,unpk_smoke_17,unpk,,2,unpk_smoke_17:client,2026-05-18T10:01:00+03:00,В Фотоне за второй предмет онлайн 30% скидка. У вас тоже 30%?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""intensives 2026 / ege unpk / prices / one subject: УНПК: интенсивы 2026, один предмет — 18 800 ₽."", ""intensives 2026 / ege unpk / prices / two subjects: УНПК: интенсивы 2026, два предмета — 34 400 ₽."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / year: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, год — 69 900 ₽."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / semester: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, семестр — 41 800 ₽."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / product: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, продукт — Олимпиадная подготовка Физтех."", ""lvsh mendeleevo 2026 / pricing 2026 / booking deposit: УНПК: ЛВШ Менделеево — 15 000 ₽.""]","[""prices.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}]",False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]","[""prices.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,18,fake,unpk_smoke_18,unpk,,2,unpk_smoke_18:client,2026-05-18T10:01:00+03:00,"Можно ли у вас оплатить материнским капиталом? В одном Физтех-центре сказали, что только у них так.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""prices regular 2026 27 / online olympiad phystech 9 and 11 / product: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, продукт — Олимпиадная подготовка Физтех."", ""lvsh mendeleevo 2026 / pricing 2026 / booking deposit: УНПК: ЛВШ Менделеево — 15 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main min: УНПК: ЛВШ Менделеево — 83 800 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main full: УНПК: ЛВШ Менделеево — 120 000 ₽."", ""intensives 2026 / ege unpk / prices / one block: УНПК: интенсивы 2026, один блок — 9 400 ₽."", ""intensives 2026 / ege unpk / prices / one subject: УНПК: интенсивы 2026, один предмет — 18 800 ₽.""]","[""prices.current"", ""documents.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}, {""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""documents.current"", ""fact_type"": ""documents"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not cite exact document, refund, tax, or legal terms without a fresh verified document source.""}]",False,True,question,commercial,theme:001_pricing,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]","[""prices.current"", ""documents.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,19,fake,unpk_smoke_19,unpk,,2,unpk_smoke_19:client,2026-05-18T10:01:00+03:00,Сколько занятий в учебном году и сколько стоит одно занятие?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""lvsh mendeleevo 2026 / pricing 2026 / booking deposit: УНПК: ЛВШ Менделеево — 15 000 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main min: УНПК: ЛВШ Менделеево — 83 800 ₽."", ""lvsh mendeleevo 2026 / pricing 2026 / main full: УНПК: ЛВШ Менделеево — 120 000 ₽."", ""intensives 2026 / ege unpk / prices / one block: УНПК: интенсивы 2026, один блок — 9 400 ₽."", ""intensives 2026 / ege unpk / prices / one subject: УНПК: интенсивы 2026, один предмет — 18 800 ₽."", ""intensives 2026 / ege unpk / prices / two subjects: УНПК: интенсивы 2026, два предмета — 34 400 ₽.""]","[""prices.current""]","[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""prices.current"", ""fact_type"": ""price"", ""reason"": ""fact_source_missing"", ""safe_instruction"": ""Do not name exact price, discount, or payment deadline without a fresh verified price source.""}]",False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]","[""prices.current""]","[""facts_stale"", ""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,20,fake,unpk_smoke_20,unpk,,2,unpk_smoke_20:client,2026-05-18T10:01:00+03:00,"Хочу записать ребёнка на онлайн-курс по физике, 10 класс.","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""prices regular 2026 27 / online olympiad phystech 9 and 11 / year: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, год — 69 900 ₽."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / classes: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, классы — 9 и 11."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / schedule: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, расписание — будни."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / semester: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, семестр — 41 800 ₽."", ""prices regular 2026 27 / online olympiad phystech 9 and 11 / product: УНПК: цены на 2026/27 учебный год, 9 и 11 класс, онлайн, продукт — Олимпиадная подготовка Физтех."", ""matkap / client safe text / when asked: Да, оплата материнским капиталом возможна. Работаем с федеральным маткапиталом. Менеджер пришлёт перечень документов и поможет с оформлением через СФР. Подскажите ФИО ребёнка и какой курс рассматриваете.""]",[],[],False,True,question,education_process,theme:016_program,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],[],"[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,21,fake,unpk_smoke_21,unpk,,2,unpk_smoke_21:client,2026-05-18T10:01:00+03:00,Записывайте на ЗВШ Менделеево в январе. Какие даты в этом году?,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""lvsh mendeleevo 2026 / accommodation / meals per day: УНПК: ЛВШ Менделеево — 5."", ""lvsh mendeleevo 2026 / accommodation / air conditioning: УНПК: ЛВШ Менделеево — да."", ""lvsh mendeleevo 2026 / program / total academic hours: УНПК: ЛВШ Менделеево — 72+."", ""lvsh mendeleevo 2026 / program / group size: УНПК: ЛВШ Менделеево — 12-15."", ""lvsh mendeleevo 2026 / directions / fizmat / subjects / 1: УНПК: ЛВШ Менделеево — физика."", ""lvsh mendeleevo 2026 / directions / it / subjects / 1: УНПК: ЛВШ Менделеево — Python.""]",[],[],False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],[],"[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,22,fake,unpk_smoke_22,unpk,,2,unpk_smoke_22:client,2026-05-18T10:01:00+03:00,Кто из преподавателей сильнее всех в олимпиадной физике? Хочу к лучшему.,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%."", ""payment options / available schedules / 2 / semester / discount extra: УНПК: скидка — 10%."", ""payment options / available schedules / 3 / year / discount extra: УНПК: скидка — 14%."", ""intensives 2026 / ege unpk / duration weeks: УНПК: интенсивы 2026 — 8."", ""lvsh mendeleevo 2026 / accommodation / meals per day: УНПК: ЛВШ Менделеево — 5."", ""contacts unpk / website: УНПК: контакты — kmipt.ru.""]",[],[],False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],[],"[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,23,fake,unpk_smoke_23,unpk,,2,unpk_smoke_23:client,2026-05-18T10:01:00+03:00,"Что у вас есть в принципе? Какие направления, где проходят занятия?","2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""intensives 2026 / ege unpk / format: УНПК: интенсивы 2026 — онлайн, 2 занятия/нед."", ""academic year 2026 27 / daily hours: УНПК: учебный год 2026/27, длительность занятия — 2 ак.ч."", ""ls city 2026 unpk / moscow ano / prices / plus individual: УНПК: городской летний лагерь, Москва, вариант с индивидуальными занятиями — 99 500 ₽."", ""ls city 2026 unpk / dolgoprudny / prices / plus individual: УНПК: городской летний лагерь, Долгопрудный, вариант с индивидуальными занятиями — 99 500 ₽."", ""licenses / client safe summary: УНПК: licenses , client safe summary — У нас есть лицензия на образовательную деятельность.."", ""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%.""]",[],"[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""schedule.current"", ""fact_type"": ""schedule"", ""reason"": ""schedule_source_not_ready"", ""safe_instruction"": ""Do not name exact group time or lesson date. Use the schedule-safe template and ask manager to follow up.""}]",False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],"[""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,24,fake,unpk_smoke_24,unpk,,2,unpk_smoke_24:client,2026-05-18T10:01:00+03:00,Есть пробное занятие? Не хочу платить сразу.,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""locations unpk / free trial offline / offer: УНПК: адрес и место занятий, очно — 1 бесплатное занятие каждого предмета для параллели."", ""licenses / client safe summary: УНПК: licenses , client safe summary — У нас есть лицензия на образовательную деятельность.."", ""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%."", ""payment options / available schedules / 2 / semester / discount extra: УНПК: скидка — 10%."", ""payment options / available schedules / 3 / year / discount extra: УНПК: скидка — 14%."", ""intensives 2026 / ege unpk / duration weeks: УНПК: интенсивы 2026 — 8.""]",[],"[{""blocks_precise_answer"": true, ""candidate_source_ids"": [], ""fact_key"": ""schedule.current"", ""fact_type"": ""schedule"", ""reason"": ""schedule_source_not_ready"", ""safe_instruction"": ""Do not name exact group time or lesson date. Use the schedule-safe template and ask manager to follow up.""}]",False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],"[""facts_missing""]","[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
telegram_stage6_kb_eval_v1,25,fake,unpk_smoke_25,unpk,,2,unpk_smoke_25:client,2026-05-18T10:01:00+03:00,Как с вами связаться напрямую? Дайте контакты.,"2026-05-18T10:00:00+03:00 manager: Здравствуйте! Напишите, пожалуйста, ваш вопрос по обучению.",kb_release_20260518_v3_2,6,,"[""contacts unpk / website: УНПК: контакты — kmipt.ru."", ""contacts unpk / telegram: УНПК: контакты — @unpk mipt."", ""contacts unpk / toll free: УНПК: контакты — 8 (800) 500-81-51."", ""contacts unpk / phone: УНПК: контакты — +7 (495) 150-81-51."", ""contacts unpk / schedule: УНПК: контакты, расписание — Пн-Вс 10:00-18:00."", ""payment options / available schedules / 1 / monthly / discount extra: УНПК: скидка — 0%.""]",[],[],False,True,question,education_process,service:S2_unclear,0.82,0.86,[],unknown,draft_for_manager,"Здравствуйте! Вижу ваш вопрос и сверю его с данными по заявке. В базе знаний есть ориентир для менеджера, но перед ответом нужно сверить актуальность условий именно по вашей программе. Перед отправкой проверим актуальность условий именно для вашей программы.","[""Проверить черновик перед отправкой клиенту.""]",[],[],"[""manager_approval_required"", ""no_auto_send""]",[],"[""knowledge_snippets""]",False,,
